ticker,company_name,sector,best_variant,theme_text_regenerated_normalized
1783.T,ｆａｎｔａｓｉｓｔａ,不動産業,theme_bodyleft,"ー5△1t4(り引1~7高(4跚ー安6お△.4△27高統安日・41R1・、年1・75年満3S)【株式】&,例2【株丿幻閉コ〉庸1阪]アクセスアジアま4川源よ9Ⅱ己資本6,楽天証券ー51,7ノ野6田韻益(なの1,3調株益中原証券(2)"
2267.T,ヤクルト本社,食料品,theme_bodyleft,"ー7四2.&な1東P2料&4圏:0.,,1高値安刪期50い(5恠務く生3而フシプイアⅢ第1,日・カストディ信託ロ12(3.1)尚39【指標等】く4・3〉ステートストリートBウ工ストトリ5()オムニバ調整ー株益一円ス・アカウント(1.4)最高(幻.3)51,JPモルガン・チェース・バンク(1.1)く紗国〉義-効〉95、"
4384.T,ラクスル,情報・通信業,theme_bodyleft,"ー71.92.な1東Pー5製物出02△1コ【株式】&,8【株乢5名閉.1>庸ー1匯既鉢マス読日9賑9石7肥1>而日カストプれ景日.9,7MSⅣクライノ・ントセキ、Ⅱ己資本14,ーリティー3&5【指標等】くわーⅨY・GCMクライアント高安日・1,71調ー株益幻.1よ肥Ⅱ材最純益(幻.7)1,BTー予・・日本生命保険()国人・42国・く紗国〉4脇-効〉7.7、"
4068.T,ベイシス,情報・通信業,theme_bodyleft,"ー.ー諸カー7仕6仕1【株式】&1,2【株主1約・・名くー幻リイズマネージメント一生3>享吉ヵディ証券投資信2トⅡ5加24(21高安呂・2ーー刈12恥Ⅱ国人Ⅱ己資本1,9肥託日15(8.1)本比自社グループ従業員れ株会「1网光通.、宮崎3ー【指標等】4な6〉SB一証券1(の7.・ーズ調ー株益14&跖I:肥英韻益(6)認4楽大証"
3753.T,フライトソリューションズ,情報・通信業,theme_bodyleft,"ー5△1&4ー諸幻7カにお囮りー諸4・カ舸→ーー△74.0【株式】&9,4【株SB一証19.5j<幻コ〉庸ーよ1高安・、年双5年満よ幻)高安日・5広10例、ー生3>而リティー17ⅱ圭・朗爲菘未隆男Ⅱ己資本14ー5本比幻大洋裕10い1,マネックス証券10ー「、楽天10【指標等】く4.3〉野圭最純益(17①和7チ・・甓1生・朗"
1793.T,大本組,建設業,theme_bodyleft,"ー.11&51阜.1東sー5分1→1.高安→ー分1→1・12ー&高師安呂・【株式】&37【株寄4.3>紹〉自社物「8中国銀行Ⅱ己資本67,プラック・クローパ)ニ的,く肥生3〉公ー団法人大①1ⅡMOTOホールディン幻.川幻0・韻益(円①3,1く外国月12、く浮動株〉戸年00、(0年満)ー:・=投信=0、聳定株0、"
2138.T,クルーズ,情報・通信業,theme_bodyleft,"ー7幟.1住11&1東S高安07~(57位46ロ86石石7高安日・2ロー5→ーー→0△△1℃【株式】&【株ド向体名く幻コ〉庸幻,一田Ⅱ己資本東京本比SB一証券3(22)・ーⅨYメロンGCMクライアンー「:山田忠志.9【指標等】く4・3〉JPモルガン券1"
4720.T,城南進学研究社,サービス業,theme_bodyleft,"ー7【株式】&.1ム3貶舸→ー(ⅡO(MD高21安【株1ロ7名閉コ〉庸]鬮シモムラ間40幻安日・、年0.3双5年満O.4S)Ⅱ己資本1,下村友里訂42ま比~、山崎04.25深嘱和子物「、川山見【指標等】く4・3〉みすほ銀行19(幻)調株益韻益(34"
4433.T,ヒト・コミュニケーションズ・ホールディングス,情報・通信業,theme_bodyleft,"ー5ー72【株式】&,8【株1約・・名く幻21お19.国人ー9行12材1高安師日ーⅡ0ー囲26高安1阪野村信託銀行信龜ヨ2Ⅱ(の冊気託07幻4ー20阜響「%日本マスタイ氈ロ劔ー【指標等】く8〉ノルウェー政府()A事予26ーPRDISGFEAC(ー)一円ゴールドマン・サックス・インタ調株益韻益(8)3,27ーナショナル(12)柵井豊明皿い)"
4235.T,ウルトラファブリックス・ホールディングス,化学,theme_bodyleft,"ー7ー5冊【株式】&9幻【株13,&名くな肥〉庸1当引20すド、01務く02生3〉而五G3よ出Ⅱ己資本15,バーバラ・ダニエル・ペッカ1本比事総ー・プリマック()23クヒイ・アノリー・ロー03~Ⅱ響「16:0みすほ銀行ー10【指標等】く0な肥〉りそな銀資・安呂・・村昇.剛リノスス"
4057.T,インターファクトリー,情報・通信業,theme_bodyleft,ー5→ー(りOA)行G(14高安国人・2国5%高安日・ー72ロ最純益()昭1調ー株益円等】45〉楽天証券ーⅡ己資本'従員持株会側既【株式】&43幻【株主1物47名くなⅡ〉庸
3321.T,ミタチ産業,卸売業,theme_wide,"【株式】7,俐【株ド名くなⅱ→割」U・4齎ⅱマスター4ド日き比事自社、員持株会貶安東毅S島之ィ贔野光天ー引ー【指標等】>大川共立銀行ー第信〉4"
2136.T,ヒップ,サービス業,theme_bodyleft,"ー7匠(bl2舸→.4→ロ.4→ー値3Ⅱ己資本30lllll・津3・阜、員持株会訂9コストランニング例ーま3く肥生3>而自社茎中書武儕ー3い1【株式】&石【株12,名く幻①庸高値安ま比00、0、6ー55ー3測物「皆己椥〔D4朝15M31【指標等】く肥紹〉神奈川銀行4(い)調株益最純益0&3)4円戸年、(0年、)チ・・1"
4261.T,アジアクエスト,情報・通信業,theme_bodyleft,"ー71&.8幻.12ト2料ー5三和」7カ00)第→ー.楽天本比スターテアIILD42Ⅱ己資本1,SB一証券11一生3>カストディ(読日4ー川Dアセットマネジメント挑井純47(認①い1【株式】&1,42飛【株主ーく幻」幻庸竹中ー「1マネックス証券【指標等】く;一鶚装券ー1人・、、ト・、役員挑井純物田/みス・"
4379.T,Ｐｈｏｔｏｓｙｎｔｈ,情報・通信業,theme_bodyleft,21.12トー5(0A75幻ー【指標等】く肥〉2(1響「MFG号投資事業組合2JPモルガン・チェース・バ本比SB一証券5よ2)Ⅱ己資本7ィックプルア89(の.ー2和)j<幻.肥〉庸高安日・・材.刊.、Tインベストメントパートナー4ー11調ー株益、一丱業細合国人・、1ー価一ト・3チ・号設資事(9)
2930.T,北の達人コーポレーション,化学,theme_bodyleft,"..11東Pれ9ー→ー→ー→42ー3幟02幻11高安日・22ーー7【役員よ寿.川最純益(.2)く信〉1.4第・定調株益)】く4・2〉野村証券(0.3)Ⅱ己資本6,自社(自己株「1)1明ロ一生わバンク・オ・ニーヨーク【株式】&14肥【株主,1名閉2〉庸"
4438.T,Ｗｅｌｂｙ,情報・通信業,theme_bodyleft,"ー.4-諸24励OA)4劭(Ⅱ.5CDー7△1△f-3△23.【株式】&【株主1物2,名くな肥〉庸11比木武3訂ースズケン12い一生3>而プライトリンクパートⅡ己資本9日本郵政キャビタル4幻.42国人本比00、アジルガレージ炻0響「野証券ー54【指標等】くーわサンエイトOK細合な肥)△1默比木武ⅱ本式・、年5年前一)"
3691.T,デジタルプラス,情報・通信業,theme_bodyleft,".7ム8.4ー7△f..11幻・42三都励(5三都8カ(5個D高安4興ーIOG気34引0高安日・ロ5ー5自物、)【株式】&邸【株ド名く幻コ〉庸ィ,Ⅷ。。(2.4)15マクビープラネットIO.0Ⅱ己資本4楽天証券10圏物「、アカウント6(7)5一議調株益一円お当響繦にt)物池誠新千"
3904.T,カヤック,情報・通信業,theme_bodyleft,"11ー7△ほ9Ⅱ己資本5,日本カストディ信龜」(9囿Dよ3カ1阜3Ⅱ四コー→13.幻5【株式】&ー【株,7名くな肥〉庸14、ー1い6【指標等】く肥〉松井証券3(2)調ー株益31.硼最純益(21」2)8四戸年、(0年満、)0チ"
3422.T,Ｊ－ＭＡＸ,金属製品,theme_wide,24ー△11【株式】27俐【株ドー名く①川喜章い務)く23〉市ホ-ングー【指標等】〉朝イマガリ74材0ィ7。U銀行龕安統日・〉ーく瀞
3556.T,リネットジャパングループ,小売業,theme_bodyleft,"ー5調.3高安幻..7行(師73ーお・、(5年満1、)4幻高安日・17ー71阪田式【株式】&以2飛【株△、84名くコ〉庸1Ⅱ.2生3〉合同会社TKコーポレーシⅡ己資本2藤田英明幻春美9商2響「8,マネ,クス証券16ロ【指標等】くの京資"
3774.T,インターネットイニシアティブ,情報・通信業,theme_bodyleft,"ーーワ1ー7&3【株式】&1ー材【株,名く幻コ〉庸1ー査]KDDーム0.14砌一日本マスタイ1第的ーー3,7ロ日本カストディ信託ロ1&31阜Ⅱ己資本1,石ー東=0島安ま比~、=ケーー缶ノ調整ー株益1.く円〉幻・9、く勳段2笋禪。飛に郎村鑷"
3925.T,ダブルスタンダード,情報・通信業,theme_bodyleft,".1幻.1ー.0OA)ー→1ー7幻.9訂.0【株式】&13,【株)く幻コ〉庸1中島正48(四5)四4観SⅢフア・・2-ンシャルサー1ー生3>ビシー四Ⅱ己資本5,4繕本姦タロ42阜-8ー一本カストディ信出」49和29燔、94ー10岩田・彦【指標等】く4・3〉日本証券全融7()高安呂・7例1一調株益韻益(幻31,ーく信〉4.パ・定戸年、(0年満00)チ・・【役員彅罰中島"
4582.T,シンバイオ製薬,医薬品,theme_bodyleft,"ー7△引.4幻・4ー5&30り川)△1Ⅱ己資本6:7姦IÅ)1ー生3>ンアカウント1側四靄ーF・ⅨC・セグリゲーシ,吉田文紀Ⅱ7(ムの1【株式】&45,8【株丿,87名くな肥>庸幻01【指標等】く肥〉sB一証券()2(05)ー恥4最純益(」2)い79G証券一円モルガン・スタンレーMUF調ー株益高統安日・・"
2315.T,ＣＡＩＣＡ ＤＩＧＩＴＡＬ,情報・通信業,theme_bodyleft,"ー77.6△1お△79幻.1東S三四カⅡ【株式】&ー,飛【株主1物幻川0名閉.4〉庸1[フィスコム*ー2シム一>睾資Ⅱ己資本2,0岸間本比7毬ー松井証券儕ー1幻0.高統安日・・、年、(5年満1・)ーマネックス証券4物1粤呂0コ【指標等】くIO〉野浩石(3)31,3【役員”木純第口健"
3446.T,ジェイテックコーポレーション,金属製品,theme_bodyleft,"ー.4ー励1躡東P高ー77査5Ⅷ11川0高安日・N・、年双5年満住幻)値6柵膃く投信〉聳疑株〉韻益(な6)く外国>よく浮動株〉間一円lnt・IEC4(0.7)調株益標等】く〉UBSuンドンIPBセグリゲイテッ物「黠内山孝教Ⅱ己資本2,四一BNYメロン(℃Mクライア1ー生3>而SB一証券匯津村【株式】&5,8飛【株ド向1名くな肥〉庸"
2429.T,ワールドホールディングス,サービス業,theme_wide,"【株式】7例俐【株ドーG3名くな貶5・一日本マス日一ーー務)く2〉市北九州行7東24ー.8例→→島安~ー(d),BNP'<リ'<(Lux)J.Fl本,'JF.UCITS材き比事日本カストディ龜ーーー安部南梺第4井川栄ⅱィ3日本シティr【指標等】くーわこ菱UFJ銀行"
3926.T,オープンドア,情報・通信業,theme_bodyleft,"ー.1ー5OA)ー→ー→50.6【株式】&31【株ド-.4名くな9〉庸阪新(5い)・パス・インベストメン燔、興19(例高安日・加国人・.5,3CIIINTAI1ーⅡ己資本5,日本マスター信託日Ⅱ6よ6川「バンノ・オ一ヨーク・55【指標等】く4・3〉」PMし可pモルガンセキュ株益一円李炳韻益(円31,く外国>ーく浮動株〉な4、・・予・・く投信〉44ー聳定株〉79"
4412.T,サイエンスアーツ,情報・通信業,theme_bodyleft,"ー7幻.2トー5→ー73ム.6ム【株式】&確【株丿2,名閉の1合同会社甼秀・事所肥生平フをム券15圏阜・引石・、年5年前一)国人・2国G&S51Ⅱ己資本4SB一証券20本比ーSocio自社(自己株ロ)昭1・9「的ネみ12【指標等】48〉釁7ー7ー最純益(11)Ⅱ7"
2433.T,博報堂ＤＹホールディングス,サービス業,theme_wide,"【株式】,5俐【株ド-7名く①.8公川冫、人博報堂4務)くーわ市日スター32.8加.8皀本乢7幻.8き比事~一日本カストディ信託ー第3・Ⅱ新社い有一一Ⅲ・町汯人ンンタ=24ーは↓・ヘ8%"
4516.T,日本新薬,医薬品,theme_bodyleft,"ー.4東Pー5公28カ:仇1分1→1高安仡(新Ⅱ材高安呂・【株式】&7県引【株10川砌閉①庸に安田務く02生3〉而リ・カストプれ日5Ⅱ72,ー皐都銀行コⅡ己資本,4目社(自己ロ)4」ま比、・菱0暑【指標等】く0眈3〉ノルウェー政(2)整ー株益最高(幻.3),1ゾ一平憲高、和i沢"
3900.T,クラウドワークス,情報・通信業,theme_bodyleft,"ー7&4公2側カ0川)加→1い高安2料60石メルコⅡLD本比引・自社従業員持株会71阪OKURACN【株式】&2,【株1名く幻コ〉庸-「1彊大躡ー3【指標等】く4・3〉一)日ド銀行4(ー1最純益(.3)1,船31調ー株益27."
4588.T,オンコリスバイオファーマ,医薬品,theme_bodyleft,"ー7△3.5.12い幻.4高安74引82ーー興40純・、年1・(5年満Ⅱ)ー5出06一△8.6阜朧1,72.5△.1【株式】&,%ー飛【株1ロくな肥>庸1楽天証券砌ーアステラス製薬72阜Ⅱ己資本野村し銀行信龜ー93,射5中西均幻い響「、3,日本証券个融0【指標等】4肥〉野を14調ー株益最益(10」2)訂柵6"
2127.T,日本Ｍ＆Ａセンターホールディングス,サービス業,theme_bodyleft,"ー.61肥..幻.4東P2料4第→ー→ー→高値安匯既日本マスグム靄一日本カスディ信託ロ3,49.0Ⅱ己資本43,百社株ロ)1設8G1()ニューヨーク・【指標等】く4・3〉お乢皿℃T引8(ー5)「6:ノーザントラストUK・Uロ高安師日・・一7,,4券(BNYM)4(呂)75"
3697.T,ＳＨＩＦＴ,情報・通信業,theme_bodyleft,"ー7.7行2幻.1幻.11な1東P【株式】&【株主1物・・名く幻1,Ⅱ己資本31,7日本カストプれ,阜・一生わC・クライアント・オム=バ一日本マスター第71皿]母下4託日【指標等】く8〉日マスタートラストー′幻42響「:?ス一晉ストリート・バンク&高安比0、云ー、・=、0ー←・,00、高師安日・・予1&小元也い調ー株益44.JPモルガン・チェース・バ1韻益(幻)65ンク7制14(03戸年自物)00チ・・国メ・・、:勳・1,7チ・・第吽命保険14(0①ス物、"
4192.T,スパイダープラス,情報・通信業,theme_bodyleft,"ー7加.1幻・4東Gー5第→ー公38カ(硼り・都14h(OA)ム0【株式】&飛【株ドj<幻.肥〉庸1匯伊藤議ーー町8(5)18gーパンク・オプ・ニーヨーク1ー齠>而な24,引4B)CIIIYOMARUSTUDIⅡ己資本3,(圏)9(63(5響「,ーNYM14(一位【指標等】4肥〉ラストーー:賑年前一)国人・.1ー:・仆友生命保険(1・1)最純益(」2)UロTSコ(ー2)調株益75行"
3137.T,ファンデリー,小売業,theme_bodyleft,"ー7住6【株式】&70飛【株ド料.99名くコ〉庸14.東G2料2三和」(4り舸→(7D1匯既阿部ハi4例6ム5く自社(自d口)割4,6四阿部ふようⅡ己資本・楽大証券94高安比、美7()NSL・DTTクライアント・響「3,sB一証券△9アカウントい【指標等】く耙生3〉槇田屯大高師安日・24例37・、年1、(5年満I.4S)"
