quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,overall_score,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score,best_variant,theme_text_regenerated,theme_text_regenerated_normalized,theme_hit_count,section_groups
2024Q2_PRE_ALIGNED,3361,4235.T,ウルトラファブリックス・ホールディングス,化学,0.2162643971190217,-45.347744360902254,-6.959999999999999,13.154221685177037,22.095238095238106,0.735304181111476,56.30630630630631,41.66666666666667,46.98989898989899,0.0,1163.0,5713,-45.347744360902254,2024-06-30,2024-06-30,7.0,7.0,24.12,7.0,7.0,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<24.12>
7.0
<25.12>
6.5
实PER
高值平均
22.6
安值平均
8.3
PBR
1.21
株倡(5/27)
1080F
最低購人额
24
10万8000P
4235
速心特
化
佰",5175.png,0.973170731707317,0.3898531011969532,0.2546016410916923,0.3890598204200069,化学,0.0,3.0,7.0,0.2162643971190217,theme_bodyleft,"ー 7 ー 5 冊 7 2 3 【 株 式 】 & 9 幻 【 株 1 3 , & 名 く な 肥 〉 庸 1 当 引 20 す ド 、 0 1 務 く 02 生 3 〉 而 五 G3 よ 出 Ⅱ 己 資 本 15 , バ ー バ ラ ・ ダ ニ エ ル ・ ペ ッ カ 1 本 比 事 総 ー ・ プ リ マ ッ ク ( ) 2 3 ク ヒ イ ・ ア ノ リ ー ・ ロ ー 03 ~ 44 3 1 Ⅱ 響 「 16 : 0 み す ほ 銀 行 ー 10 【 指 標 等 】 く 0 な 肥 〉 り そ な 銀 資 ・ 安 呂 ・ ・ ROE 1 予 1 & 脇 き ら 社 , , 。 。 ) 柵 } に 員 川 ・ , 村 昇 . 剛 リ ノ ス ス","ー7ー5冊【株式】&9幻【株13,&名くな肥〉庸1当引20すド、01務く02生3〉而五G3よ出Ⅱ己資本15,バーバラ・ダニエル・ペッカ1本比事総ー・プリマック()23クヒイ・アノリー・ロー03~Ⅱ響「16:0みすほ銀行ー10【指標等】く0な肥〉りそな銀資・安呂・・村昇.剛リノスス",1,finance
2024Q2_PRE_ALIGNED,3228,4054.T,日本情報クリエイト,情報・通信業,0.2416487693662884,-30.17751479289941,-13.235294117647056,15.742544097995092,22.2879684418146,0.8111527542361003,46.96189495365603,41.66666666666667,59.35613682092556,0.0,590.0,1370,-30.17751479289941,2024-06-30,2024-06-30,19.7,19.7,24.6,19.7,19.7,medium,medium,low,low,low,"株伍指标
布正校
（倍）
予想PER
<24.6>
19.7
<25.6>
15.3
实PER
高值平均
105.2
安值平均
38.2
PBR
2.27
幅(5/27)
5165
530m
最低購人额
24
5万3000F
自速特
4054
情",5082.png,0.6014109347442681,0.5489322633297061,0.2483758188803268,0.3885809871347886,情報・通信業,0.0,3.0,19.7,0.2416487693662884,theme_wide,【 株 式 】 乢 俐 【 株 ド 48 名 く な 貶 加 . 8 75 欒 嶐 c OA) 4 ー → ー ー 務 ) く 2 3 〉 市 日 本 マ ス タ ヨ 既 日 東 島 安 7 弸 3 儁 贔 0 第 - 生 命 保 険 0 24 ー 7 514 【 指 標 等 】 > s B I 券 8 龕 統 一 安 統 日 ・ ROE 予 5 ー く 外 〉 一 : 24 3 ROA ー 7 一 く 投 信 〉 0,【株式】乢俐【株ド48名くな貶加.欒嶐cOA)4ー→ーー務)く23〉市日本マスタヨ既日東島安7弸3儁贔0第-生命保険ー【指標等】>sBI券8龕統一安統日・〉0,1,finance
2024Q2_PRE_ALIGNED,3146,1963.T,日揮ホールディングス,建設業,0.2589060054925125,-31.975175391257416,-15.174966352624498,8.569222545034833,16.90721649484537,0.797081255696282,46.43412574983336,50.0,55.00763691904866,0.0,1260.5,6533,-31.975175391257416,2024-06-30,2024-06-30,13.5,13.5,25.3,13.5,13.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
13.5
(26.3>
6°8
实PER
高值平均
17.1
安值平均
11.2
PBR
08-0
2
株倡(5/27)
1283.5F
最低購人额
24
2.0
12万83509
1963
建",4138.png,0.4618055555555556,0.6048014145810664,0.2330731607115098,0.3879798298209382,建設業,0.0,3.0,13.5,0.2589060054925125,theme_bodyleft,"ー 5 & 4 6 .5 43 1.0 1 コ 【 株 式 】 & 9 , 4 制 【 株 第 , 5 名 閉 コ 〉 庸 19. 1 匯 日 本 マ ス 曾 ー 4 5 ) 2 れ 8 務 く 生 3 〉 而 3,001 Ⅱ Ⅱ 己 資 本 3 日 01 ) 1 , 7 例 安 ま 比 、 0 法 、 、 0 揮 ・ 実 占 東 P 高 値 幻 , ム 本 財 応 日 3 ま 2 ー ( 3 響 「 , 男 5 c ・ ク ラ イ ア ン ト ・ オ ム = ス 17 1 1 【 指 標 等 】 く 4 ・ 3 〉 ス ・ ア カ ウ ン ト 389 ー 高 安 呂 ・ ・ ROE △ 2 俺 三 ) 日 を 友 銀 行 3 一 ー 54 ROA △ 1. 予 2 JP モ ル ガ ン ・ チ ェ ー ス ・ バ 調 整 ー 株 益 一 円 ン ク 7 1 1 ユ M17 最 高 ( 乢 3 ) 4 な 78 み す ほ 銀 行 い = 国 、 - 効 00 、 ー 7","ー5&46..01コ【株式】&9,4制【株第,5名閉コ〉庸19.1匯日本マス曾ー45)2れ8務く生3〉而3,ⅡⅡ己資本3日01)1,7例安ま比、0法、、0揮・実占東P高値幻,ム本財応日3ま2ー(3響「,男5c・クライアント・オム=ス【指標等】く4・3〉ス・アカウントー高安呂・・.予2JPモルガン・チェース・バ調整ー株益一円ンクユM17最高(乢3)4な78みすほ銀行い=国、-効00、ー7",1,finance
2024Q2_PRE_ALIGNED,2559,4005.T,住友化学,化学,0.3591600911964351,-20.35581748400613,2.1938999946257143,10.094049560009244,13.43283330847962,0.7610523309125803,32.7935259354451,41.66666666666667,77.11409669061102,0.0,344.70001220703125,6535,-20.35581748400613,2024-06-30,2024-06-30,25.9,12.9,25.3,12.9,12.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
25.9
(26.3>
12.9
实PER
高值平均
6.4
安值平均
4.9
PBR
0-54
福(5/27)
13
百万体
316.4m
最低購人额
21
29.2
3万1640F
4005
化",5051.png,0.1439024390243902,0.5291553318824809,0.4116214718749306,0.3872815504504304,化学,0.0,3.0,25.9,0.3591600911964351,theme_bodyleft,"ー 5 73 収 4 高 値 安 16 ム 1 引 : 仇 1 2 料 4 東 P 8 絣 ! 76. 人 △ 7.1 第 △ & ー 幻 1 2 高 師 安 師 呂 ・ ー 7 2 ー 32 15 予 1 , 5 く 紗 国 月 ー ( 13 ・ 1 , 4 予 1 , 三 ) ド 友 銀 行 脇 ) 1 ー ー レ ー 」 ル イ ー &. 4 ) ROE 、 予 2 脇 自 社 社 員 ー 2 , 【 指 標 等 】 く 02 紹 〉 友 生 ) 本 比 245 ー YM 。 、 . ) UC 自 ゞ ノ ン ト Ⅱ 己 資 本 賀 , 753 仆 友 生 命 保 険 7 ' 2 務 く 02 生 3 〉 日 本 カ ス ト デ ィ 信 託 ロ 2 ( な の 1 匯 日 本 マ ズ タ ー 信 龜 ー 1 【 株 式 】 & 1 , , 449 飛 【 株 丿 四 7 , 8 な 幻 >","ー収4高値安16ム1引:仇12料4東P8絣!76.人△7.1第△&ー幻12高師安師呂・ー72ー予1,5く紗国月ー(13・1,4予1,三)ド友銀行脇)1ーーレー」ルイー&.4)〉友生)本比ーYM。、.)UC自ゞノントⅡ己資本賀,仆友生命保険7'2務く02生3〉日本カストディ信託ロ2(なの1匯日本マズター信龜ー1【株式】&1,,飛【株丿四7,8な幻>",2,finance
2024Q2_PRE_ALIGNED,3343,4433.T,ヒト・コミュニケーションズ・ホールディングス,情報・通信業,0.2195368671951914,-38.63049095607235,-19.011082693947145,12.490876633201935,25.07676560900716,0.9160167379791974,43.77791959157626,33.33333333333333,59.823677581863976,0.0,950.0,3584,-38.63049095607235,2024-06-30,2024-06-30,15.9,15.9,24.8,15.9,15.9,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<24.8>
15.9
<25-8>
13.5
实PER
高值平均
15.9
安值平均
9.1
PBR
0-93
3
株倡(5/27)
947A
最低購人额
24
9万4700F
4433
情",5304.png,0.6887125220458554,0.5393430359085962,0.2278556438897648,0.3871023130362047,情報・通信業,0.0,3.0,15.9,0.2195368671951914,theme_bodyleft,"ー 5 ー 7 2 【 株 式 】 & , 8 【 株 1 約 ・ ・ 名 く 幻 21 お 19. 国 人 ー 9 行 1 2 材 1 高 安 師 日 2 1 1 ー 9 16 0 Ⅱ 0 ー 囲 2 6 高 安 1 阪 野 村 信 託 銀 行 信 龜 ヨ 2 Ⅱ 16 5 ( の 6 402 冊 気 託 07 幻 4 ー 20 阜 響 「 % 日 本 マ ス タ イ 氈 ロ 劔 ー 【 指 標 等 】 く 8 〉 ノ ル ウ ェ ー 政 府 ( ) ROE 1 住 - BNY ・ GCM)J ラ イ ア ン ト ! ROA 事 予 26 ー PRDISGFEAC ( ー ) 一 円 ゴ ー ル ド マ ン ・ サ ッ ク ス ・ イ ン タ 調 株 益 韻 益 ( 8 ) 3 , 27 ー ナ シ ョ ナ ル ( 12 ) 柵 井 豊 明 皿 い )","ー5ー72【株式】&,8【株1約・・名く幻21お19.国人ー9行12材1高安師日ーⅡ0ー囲26高安1阪野村信託銀行信龜ヨ2Ⅱ(の冊気託07幻4ー20阜響「%日本マスタイ氈ロ劔ー【指標等】く8〉ノルウェー政府()A事予26ーPRDISGFEAC(ー)一円ゴールドマン・サックス・インタ調株益韻益(8)3,27ーナショナル(12)柵井豊明皿い)",1,finance
2024Q2_PRE_ALIGNED,1517,1897.T,金下建設,建設業,0.548752909477175,4.270462633451966,3.4604519774011244,4.0885525764558,6.456043956043955,0.5224246452629833,7.345013477088946,50.0,89.60244648318043,80.0,2930.0,6470,4.270462633451966,2024-06-30,2024-06-30,23.3,5.0,24.12,5.0,5.0,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<24.12>
23.3
<25.12>
21.7
实PER
高值平均
32.5
安值平均
26.2
PBR
0-34
株倡(5/27)
5
万补
2921A
最低購人额
24
29万2100m
1897
建",4106.png,0.1180555555555555,0.2001496191512513,0.5902220081721481,0.3870869732702657,建設業,0.0,3.0,23.3,0.548752909477175,theme_wide,"【 株 式 】 3 , 俐 【 株 ド 冖 ー わ . 7 自 社 ( 1 ー 株 ロ ) ー 務 ) く 2 3 〉 市 ↓ ド 日 32 ⅱ 本 カ ス ト デ ィ 信 託 ー ー 本 , イ ト r_) . 7 安 き 比 事 ー す ほ 銀 0 0 第 , 7 7 5 、 員 持 株 会 0 0 金 ド 欣 24 ー 4 【 指 標 等 】 く ー わ 日 本 カ ス ト デ り G 龕 安 統 日 ・ ROE ー 一 日 5 ー 京 ヒ 都 孀 川 24 3 ~ ROA く 〉 7 く","【株式】3,俐【株ド冖ーわ.7自社(1ー株ロ)ー務)く23〉市↓ド日32ⅱ本カストディ信託ーー本,イトr_).7安き比事ーすほ銀00第,、員持株会00金ド欣24ー4【指標等】くーわ日本カストデりG龕安統日・く",0,finance
2024Q2_PRE_ALIGNED,2212,4151.T,協和キリン,医薬品,0.4205305145344318,0.2005835156819735,2.118565322430777,4.832645607452784,7.097791798107256,0.0184873492936257,18.16705755006315,41.66666666666667,91.3094051179794,40.0,2747.5,6535,0.2005835156819735,2024-06-30,2024-06-30,24.12,1.64,24.12,1.64,1.64,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
(24.12>
21.3
(25.12>
20.4
实PER
高值平均
33.2
安值平均
22.9
PBR
1.64
株佰(5/27)
25839
最低購人额
24
25万83009
4151
医",5126.png,0.4932432432432432,0.2496055495103373,0.4543351191401479,0.3866490042415225,医薬品,0.0,3.0,24.12,0.4205305145344318,theme_bodyleft,"ー 5 4.0 ー 7 & 8 【 株 式 】 & 0 , 飛 【 株 ) , 3 名 く な 肥 〉 庸 : 0.1 , ー 1 匯 キ リ ン IILD 2 ー 5 4 10. 2 11 東 P 16 2 57 57 高 安 4 1 7 人 5 第 + 9 ( 4 Ⅱ 己 資 本 3 , 9 ス テ ー ト ・ ス ト リ ー ト ・ バ ン ク & , 745 ス テ ー ト ス ト リ ー ト B ウ 工 ス ト リ 【 指 標 等 】 く 0 ー 幻 旻 ル ガ ン 装 券 514( 0.9 ROA 7. ー ラ ス ト ー 7 ( 0 調 整 ー 株 益 151. JP モ ル ガ ン ・ チ ェ ー ス ・ バ ( な 肥 ) 8 い ン ク 7 制 よ ( 0 ; 資 ー 予 第 吽 命 保 険 2 ( ) 幻 1 予 幻 く 紗 国 月 バ - 効 〉 4 、 ン ス","ー54.0ー7&8【株式】&0,飛【株),3名くな肥〉庸:0.1,ー1匯キリンIILD2ー.東P高安人5第+9(4Ⅱ己資本3,9ステート・ストリート・バンク&,ステートストリートBウ工ストリ【指標等】く0ー幻旻ルガン装券(0.9Pモルガン・チェース・バ(な肥)8いンク7制よ(0;資ー予第吽命保険2()幻1予幻く紗国月バ-効〉4、ンス",1,finance
2024Q2_PRE_ALIGNED,1918,2573.T,北海道コカ・コーラボトリング,食料品,0.4762718793719881,2.251908396946556,3.716608594657367,5.463095444482175,10.429906542056068,0.0416446339514331,15.408915408915414,50.0,90.69058903182126,85.0,2679.0,6276,2.251908396946556,2024-06-30,2024-06-30,24.12,5.0,24.12,5.0,5.0,medium,medium,low,low,low,"株伍指标
海正格
予想PER
（倍）
(24.12>
27.9
(25.12>
26.9
实PER
高值平均
43.5
安值平均
37.6
PBR
0-92
株倡(5/27)
27729
最低購人额
24
27万7200P
逆企特
2573
食",4347.png,0.3104838709677419,0.2368471164309031,0.5190197308520796,0.386010529413071,食料品,0.0,3.0,24.12,0.4762718793719881,theme_wide,」 2 ー & 7 . 7 24 ー 24 3 07 ) 骼 → ー 例 → 7 . 務 ) く 2 〉 市 北 義 加 資 本 ー リ テ ィ ー ズ 安 き 比 事 7 叫 ー DF 熱 。 ロ ス モ ー ル キ - JP モ ル ガ ン 券 貶 3 【 指 等 】 く ー わ 伊 は 建 0 北 洋 銀 行,」2ー&7.ー)骼→ー例→7.務)く2〉市北義加資本ーリティーズ安き比事7叫ーDF熱。ロスモールキ-JPモルガン券貶3【指等】くーわ伊は建0北洋銀行,1,finance
2024Q2_PRE_ALIGNED,1941,4059.T,まぐまぐ,情報・通信業,0.4722991553966528,23.72549019607844,-1.4062499999999978,20.504938373097534,52.218430034129696,0.3443592458096399,46.1178671655753,41.66666666666667,59.02712815715622,20.0,631.0,1333,23.72549019607844,2024-06-30,2024-06-30,28.0,1.0,24.9,1.0,1.0,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<24.9>
<25.9>
28.0
实PER
高值平均
361.8
安值平均
173.1
PBR
1-87
株倡(5/27)
596m
最低購人额
21
5万9600F
4059
36单
情",5087.png,0.2045855379188712,0.2550530467899891,0.5685678421531833,0.38462831090434,情報・通信業,0.0,3.0,28.0,0.4722991553966528,theme_bodyleft,"ー 7 趾 1 ー 5 舸 → ( 8 り (OA) 2 78 6 8 5 国 人 ・ 、 年 5 年 満 ー ) 幻 .0 【 株 式 】 & 14 【 株 1 物 ・ ・ 名 く 幻 .3 > 2 ( 0 3 G 証 券 本 比 モ ル ガ ン ・ ス タ ン レ —MUF 2 0.9 Ⅱ 己 資 本 7 平 尾 丈 1 , 03 小 森 艮 介 く し 生 3 > 而 SM 肬 い 屮 は 雰 4 凵 1 7 工 ア ト リ 1 5 4 【 指 標 等 】 4 の 野 、 村 を 0 PRDISGFEAC 1 ( 0 ) BNY ・ GCM ク ラ イ ア ン ト 最 純 益 0 & の 一 く 信 〉 ・ ・ 、 ・ 定 1 調 株 益 ROA - 5)DMM.comå'* ー 3","ー7趾1ー5舸→(8り(OA)国人・、年5年満ー)幻.0【株式】&14【株1物・・名く幻.3>2(03G証券本比モルガン・スタンレ—MUF20.9Ⅱ己資本7平尾丈1,03小森艮介くし生3>而SM肬い屮は雰4凵17工アトリ【指標等】4の野、村を0PRDISGFEAC1(0)BNY・GCMクライアント最純益0&の一く信〉・・、・定1調株益",0,finance
2024Q2_PRE_ALIGNED,2205,2503.T,キリンホールディングス,食料品,0.4215296440230063,-4.470046082949308,-1.309212092358958,7.312157864536823,10.787382614977115,0.2608617269049956,10.606389915235814,50.0,89.9349240780911,20.0,2073.0,6535,-4.470046082949308,2024-06-30,2024-06-30,24.12,13.8,24.12,13.8,13.8,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
(24.12>
13.8
<25.12>
12.9
实PER
高值平均
22.4
安值平均
17.2
PBR
1.55
株倡(5/27)
2
2226.5P
最低購人额
24
22万26509
2503
食",4342.png,0.3104838709677419,0.3717083786724701,0.4043514800914925,0.38437547556128,食料品,0.0,3.0,24.12,0.4215296440230063,theme_bodyleft,"ー 5 △ & 3 第 : 仇 1 住 1 1 , 4 住 6 東 P 高 値 安 石 ( 4 1 蛎 5 ( 1 2 料 ( 5 ( 3 高 安 師 呂 ・ 2 213 4 加 7 4 ー 7 噐 ← ・ 世 、 , 00 ・ ' 0 ( 、 0 2 ) 7 日 本 証 券 全 融 ト を 3 ROA 予 ー 訂 C ・ ク ラ イ ア ン ト ・ オ ム ニ バ ROE 1 予 11. ー テ ィ 【 指 標 等 】 く 0 な 肥 〉 ス テ ー ト ス ト リ ー ト B 工 ス ト ト リ 石 利 f• 負 債 石 7 , 恥 9 SM 日 興 証 券 1' 肥 5 , 行 1( ) Ⅱ 己 資 本 い , 3 阜 儺 第 6 日 ・ カ ス ト デ ィ 信 託 ロ 務 く 02 齠 〉 用 自 ネ ( 自 己 D 10 挈 1 Ⅱ ユ 1 , : 亜 日 本 ズ タ ー 信 龜 ー 1 【 株 式 】 & 明 4 飛 【 株 ) 約 圏 8 , 4 名 く な ー 幻","ー5△&3第:仇1住11,4住6東P高値安石(41蛎5(12料(5(3高安師呂・加74ー7噐←・世、,00・'0(、02)7日本証券全融トを3リートB工ストトリ石利f•負債石7,恥9SM日興証券1'肥5,行1()Ⅱ己資本い,3阜儺第6日・カストディ信託ロ務く02齠〉用自ネ(自己D10挈1Ⅱユ1,:亜日本ズター信龜ー1【株式】&明4飛【株)約圏8,4名くなー幻",0,finance
2024Q2_PRE_ALIGNED,2440,4539.T,日本ケミファ,医薬品,0.3813131975750039,-11.353711790393016,-1.0962241169305775,3.53290475444234,4.5629820051413805,0.7315743206440788,20.69494123658661,41.66666666666667,76.89393939393939,0.0,1624.0,6276,-11.353711790393016,2024-06-30,2024-06-30,95.2,16.7,25.3,16.7,16.7,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.3>
95.2
(26.3>
38.0
实PER
高值平均
16.7
安值平均
10.0
PBR
0-31
株倡(5/27)
1581月
E
最低購人额
21
±1.0
15万81009
中
速属特
4539
医",5370.png,0.027027027027027,0.5600992927094668,0.3972021163198685,0.3842962611312207,医薬品,0.0,3.0,95.2,0.3813131975750039,theme_bodyleft,"ー 7 25 .11 1 1 7 ト 第 : 0.1 第 0 → 1 高 57 ー 【 株 式 】 & 4 例 飛 【 株 主 1 郵 , 7 名 く 幻 ① 1 1 [ 衄 ] ジ ャ パ ン ソ フ ァ ル シ ム 制 71 ー 儀 1 ー 生 3 > 自 ネ ( 己 株 ロ ) 側 14•3 4 1 阜 4 安 2 15 △ ム 5 第 .4 16 1 ー 15N 2 1700 1G03 1 高 安 呂 ・ 2 1 17 3 1 Ⅱ 己 資 本 18 , ・ 日 ・ 生 保 険 14 4 , ー セ リ ア 新 し 業 肥 RO 、 、 1 一 本 マ ス タ ー 信 託 ロ 1 ROA ム - 脇 く 国 > 、 調 株 益 韻 益 ( は 3 ) 【 、 員 盟 0 山 口 ・ 城 田 資 2747 な 、 山 川 富 雄 安 本 い 秀","ー.ト第:0.1第0→1高57ー【株式】&4例飛【株主1郵,7名く幻①11[衄]ジャパンソファルシム制71ー儀1ー生3>自ネ(己株ロ)側14•阜4安△ム5第.ー15NG高安呂・Ⅱ己資本18,・日・生保険,ーセリア新し業肥RO、、1一本マスター信託ロ10山口・城田資な、山川富雄安本い秀",1,finance
2024Q2_PRE_ALIGNED,1413,1898.T,世紀東急工業,建設業,0.5706664801285041,26.68112798264641,-8.654848800834202,7.975194992286433,12.51572327044026,0.4849612074538022,17.721518987341767,58.333333333333336,85.79823702252693,0.0,1752.0,6276,26.68112798264641,2024-06-30,2024-06-30,16.6,2.0,2.0,2.0,2.0,medium,medium,low,low,low,"0-2
株伍指标
予想PER
（倍）
<25.3>
16.6
(26.3>
16.2
实PER
高值平均
22.1
安值平均
14.1
PBR
1.52
株佰(5/27)
2
1684m
最低購人额
24
6.8
16万8400P9
1898
建",4107.png,0.2569444444444444,0.1642818280739935,0.4754556527725345,0.382547467152258,建設業,0.0,3.0,16.6,0.5706664801285041,theme_wide,"【 株 式 】 訂 , 4 俐 【 株 ド , コ 東 急 建 設 日 本 マ ス タ ヨ 日 76 , 例 2 Ⅱ 自 ロ % 資 本 日 - カ ス ト ア ー 翦 ・ 安 き 比 事 自 社 員 持 株 会 9 7 有 6 M o カ ス タ マ ー セ = 24 ー 2 【 指 標 等 】 〉 テ ィ ー ズ 龕 安 統 日 ・ ROE 脇 「 社 取 引 先 持 会 % 24 3 ー ー ー ROA ー 4 く 〉 7 く","【株式】訂,4俐【株ド,コ東急建設日本マスタヨ日76,例2Ⅱ自ロ%資本日-カストアー翦・安き比事自社員持株会97有6Moカスタマーセ=24ー2【指標等】〉ティーズ龕安統日・く〉7く",1,construction_infra
2024Q2_PRE_ALIGNED,1899,1768.T,ソネック,建設業,0.4784667547541323,-3.3132530120481896,2.446808510638298,3.1875252421746323,6.209150326797386,0.5862395933450903,10.392156862745097,33.33333333333333,93.95121951219512,50.0,963.0,6467,-3.3132530120481896,2024-06-30,2024-06-30,28.4,0.78,25.3,0.78,0.78,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
28.4
<26.3>
21.3
实PER
高值平均
25.4
安值平均
21.2
PBR
0.78
株倡(5/27)
9339
十万件
最低購人额
24
1.7
9万3300P9
1768
建",4038.png,0.03125,0.3533664309031555,0.5222156625435811,0.3820581560850673,建設業,0.0,3.0,28.4,0.4784667547541323,theme_wide,"幻 . 5 ・ 3 東 24 ー ( 40 齎 島 安 24 3 - 訂 △ 1 【 株 式 】 写 G 俐 【 株 ド 7 名 く ① 割 カ ル テ イ プ N T T 資 本 一 ・ ン , ン ド ⅱ 3 き 比 事 幻 / 了 ザ ト ラ ス ト ( A 第 リ 第 リ ー ス 圏 有 石 ー ス テ ー ト ・ ス ト リ ー ト ・ バ ン 【 指 標 等 】 〉 ラ ス ト ー ROE ト ー 一 日 - カ ス ト デ ィ 龜 ー G3 ROA 脇","幻.5・3東24ー(40齎島安-訂△1【株式】写G俐【株ド7名く①割カルテイプNTT資本一・ン,ンドⅱ3き比事幻/了ザトラスト(A第リ第リース圏有石ーステート・ストリート・バン【指標等】〉ラストー",0,finance
2024Q2_PRE_ALIGNED,3231,1783.T,ｆａｎｔａｓｉｓｔａ,不動産業,0.2412213275299238,-26.78571428571429,-10.869565217391308,12.84351613298982,20.512820512820507,0.7428002545339627,33.89830508474576,33.33333333333333,67.21311475409836,0.0,41.0,6535,-26.78571428571429,2024-06-30,2024-06-30,7.1,7.1,24.9,7.1,7.1,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<24.9>
7.1
<25.9>
8°9
实PER
高值平均
13.4
安值平均
7.4
PBR
1.12
株幅(5/27)
429
最低購人额
21
4200F
1783
宋",4047.png,0.78515625,0.4251360174102285,0.2575673091870045,0.3807355401834292,不動産業,0.0,3.0,7.1,0.2412213275299238,theme_bodyleft,"ー 5 △ 1t4 ( り 引 1 ~ 7 高 ( 4 跚 ー 7 34 4 1 1 安 6 お △ .4 △ 27 高 統 安 日 ・ 4 1R1 ・ 、 年 1 ・ 7 5 年 満 3S) 【 株 式 】 & 170 , 例 2 【 株 丿 幻 閉 コ 〉 庸 1 阪 ] ア ク セ ス ア ジ ア ま 4 川 源 よ 9 Ⅱ 己 資 本 6 , 楽 天 証 券 ー 5 1 , 7 ノ 野 6 田 韻 益 ( な の 1 , 3 調 株 益 ROE ー & 刊 ー く 円 > れ 筏 勳 橆 7 、 【 指 標 等 】 く の 中 原 証 券 ( 2 )","ー5△1t4(り引1~7高(4跚ー安6お△.4△27高統安日・41R1・、年1・75年満3S)【株式】&,例2【株丿幻閉コ〉庸1阪]アクセスアジアま4川源よ9Ⅱ己資本6,楽天証券ー51,7ノ野6田韻益(なの1,3調株益中原証券(2)",0,finance
2024Q2_PRE_ALIGNED,2987,4664.T,アール・エス・シー,サービス業,0.2859656666148505,-0.78125,-9.02578796561605,6.450215624148253,7.278481012658222,0.01732951404239,25.206124852767964,41.66666666666667,74.53051643192488,0.0,635.0,6530,-0.78125,2024-06-30,2024-06-30,24.6,18.7,25.3,18.7,18.7,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
24.6
(26.3>
18.7
实PER
高值平均
11.8
安值平均
7.5
PBR
0-95
株幅(5/27)
3
1万样
6739
最低購人额
24
12.4
6万7300P
已速龙特
4664",5443.png,0.2563850687622789,0.6294545701849837,0.2615371299771268,0.3795274822159549,サービス業,0.0,3.0,24.6,0.2859656666148505,theme_bodyleft,"ー 5 4 」 舸 → ー (G8CD ー 7 6 コ & 9 . 1 97 ~ 【 株 式 】 & 4 【 株 主 1 物 阜 15 名 く 幻 コ 〉 庸 1 サ ン シ ャ イ ン シ テ ィ 72 幻 5 二 菱 地 所 1 7 新 18 & 2 生 3 > 而 テ ー オ ー シ ー 18 一 4 , S B 一 証 券 12 4 」 Ⅱ 己 資 本 2 , 5 外 池 栄 ・ 郎 ・ 4 & 自 社 協 力 会 社 持 株 へ 7 間 2 ン ア シ リ テ ィ ー 父 7 ム 4 ⅲ 5 目 社 従 員 持 株 会 6 20 7 【 指 標 等 】 く 4 ・ 3 〉 TAKARA co 4 ( ー 5 ) 物 安 日 ROE 12 な く 円 > 筏 : 勳 橆 号 3 、 調 株 益 材 7 11 最 純 益 ( 幻 コ ) 幻 4 戸 年 、 ( 0 年 満 0 、 ) チ = 川 和 缶 寄","ー54」舸→ー(G8CDー76コ&9.~【株式】&4【株主1物阜15名く幻コ〉庸1サンシャインシティ72幻5二菱地所17新18&2生3>而テーオーシー18一4,SB一証券」Ⅱ己資本2,5外池栄・郎・4&自社協力会社持株へ7間2ンアシリティー父7ム4ⅲ5目社従員持株会【指標等】く4・3〉TAKARAco4(ー5)物安日最純益(幻コ)幻4戸年、(0年満0、)チ=川和缶寄",0,finance
