horizon,threshold,limit,take_profit,stop_loss,final_capital,profit,orders,fills,fill_rate,avg_trade_ret,win_rate,max_drawdown
15,0.56,-0.01,0.04,0.1,3265138.550007329,265138.55000732886,2909,299,0.10278446201443796,0.002992149883744607,0.6923076923076923,0.1502633756637413
20,0.6,0.0,0.04,0.1,3263332.2751464844,263332.2751464844,4698,310,0.06598552575564069,0.0024483766507004466,0.7096774193548387,0.20548642351175625
25,0.64,-0.02,0.06,0.1,3259541.7600000007,259541.7600000007,283,60,0.21201413427561838,0.00976311848299164,0.6666666666666666,0.07945671893696021
15,0.62,-0.02,0.05,0.15,3258206.0500000003,258206.05000000028,187,33,0.17647058823529413,0.017147579093217034,0.7575757575757576,0.05226947954790429
20,0.64,0.0,0.06,0.08,3257307.0,257307.0,151,24,0.15894039735099338,0.019166666666666752,0.7083333333333334,0.021554413358954156
25,0.58,-0.01,0.05,0.08,3256695.525009161,256695.52500916086,5262,296,0.05625237552261497,0.0019516543170771,0.6216216216216216,0.20495331663653457
15,0.64,-0.01,0.04,0.08,3255372.2604931667,255372.26049316674,345,84,0.24347826086956523,0.006998706218637634,0.7023809523809523,0.05836914793372828
25,0.6,-0.015,0.04,0.08,3246341.8769970727,246341.87699707272,12280,312,0.025407166123778503,0.0015040720141135833,0.6698717948717948,0.16316562154696937
15,0.6,-0.005,0.06,0.12,3245167.7349999994,245167.7349999994,116,12,0.10344827586206896,0.04749349458668711,0.9166666666666666,0.009279166666666666
15,0.6,-0.005,0.06,0.15,3245167.7349999994,245167.7349999994,116,12,0.10344827586206896,0.04749349458668711,0.9166666666666666,0.009279166666666666
20,0.56,-0.02,0.06,0.1,3245108.5600000033,245108.56000000332,636,128,0.20125786163522014,0.005530031482383431,0.6171875,0.1487914658537292
15,0.6,0.0,0.06,0.1,3244261.0,244261.0,117,12,0.10256410256410256,0.04666666666666672,0.9166666666666666,0.014593052676361897
15,0.6,-0.005,0.06,0.1,3242101.4849999994,242101.4849999994,116,12,0.10344827586206896,0.046666666666666606,0.9166666666666666,0.01030125
15,0.58,-0.02,0.06,0.15,3242037.8200000008,242037.82000000076,168,27,0.16071428571428573,0.020576306737913757,0.7407407407407407,0.04745231988333632
15,0.58,-0.015,0.06,0.1,3239086.93,239086.93000000017,168,30,0.17857142857142858,0.011999949630625995,0.6666666666666666,0.03475770046708789
15,0.58,-0.02,0.05,0.1,3236516.500000001,236516.50000000093,372,92,0.24731182795698925,0.009118646221109201,0.6956521739130435,0.064101184815691
15,0.56,-0.02,0.04,0.15,3235523.4475634815,235523.44756348152,2937,289,0.09839972761321075,0.001131935043601883,0.726643598615917,0.21814481483103781
15,0.6,0.0,0.06,0.12,3235425.0,235425.0,117,12,0.10256410256410256,0.04500000000000005,0.9166666666666666,0.017511663211634276
20,0.6,-0.02,0.06,0.1,3233621.8000000017,233621.80000000168,283,58,0.2049469964664311,0.009292831949709016,0.6551724137931034,0.07329387136751093
20,0.64,-0.02,0.06,0.15,3231912.5400000005,231912.5400000005,151,19,0.12582781456953643,0.032698029147474154,0.8421052631578947,0.028689902348051084
25,0.62,-0.015,0.06,0.08,3229298.600743409,229298.60074340878,409,100,0.24449877750611246,0.00789420836951003,0.61,0.08219154795051886
15,0.6,-0.01,0.06,0.12,3228396.1900000013,228396.19000000134,115,11,0.09565217391304348,0.04594703372776305,0.9090909090909091,0.009791666666666667
15,0.6,-0.01,0.06,0.15,3228396.1900000013,228396.19000000134,115,11,0.09565217391304348,0.04594703372776305,0.9090909090909091,0.009791666666666667
20,0.6,-0.015,0.05,0.08,3228172.3949999996,228172.39499999955,816,173,0.21200980392156862,0.004102198482368622,0.630057803468208,0.15401599335254423
25,0.64,-0.015,0.05,0.08,3227532.773119506,227532.77311950596,823,170,0.2065613608748481,0.003945524815351241,0.6294117647058823,0.12934363000739044
15,0.64,-0.02,0.05,0.15,3226624.350000001,226624.35000000102,125,15,0.12,0.03326110341980836,0.8666666666666667,0.010739276220439315
15,0.56,-0.02,0.06,0.12,3223007.780000001,223007.7800000012,239,49,0.20502092050209206,0.012170063031474691,0.673469387755102,0.06412946054667054
15,0.6,0.0,0.06,0.15,3222171.0,222171.0,117,12,0.10256410256410256,0.042500000000000045,0.9166666666666666,0.021889579014542845
20,0.64,-0.01,0.06,0.1,3221263.730000001,221263.7300000009,150,20,0.13333333333333333,0.020000000000000056,0.75,0.03344102965836502
25,0.56,0.0,0.04,0.1,3218052.600341797,218052.60034179688,16362,295,0.018029580735851362,0.0019229343751111633,0.7152542372881356,0.22121384723249637
25,0.62,0.0,0.04,0.08,3216477.6003417973,216477.60034179734,8995,319,0.03546414674819344,0.0013322742141281831,0.670846394984326,0.18311133333333332
20,0.58,-0.02,0.06,0.1,3213099.3800000018,213099.38000000175,393,89,0.22646310432569974,0.00988765900360103,0.651685393258427,0.08704960976069642
15,0.62,-0.015,0.06,0.1,3208686.0300000003,208686.03000000026,72,8,0.1111111111111111,0.06,1.0,0.0
15,0.62,-0.015,0.06,0.12,3208686.0300000003,208686.03000000026,72,8,0.1111111111111111,0.06,1.0,0.0
15,0.62,-0.015,0.06,0.15,3208686.0300000003,208686.03000000026,72,8,0.1111111111111111,0.06,1.0,0.0
15,0.62,-0.02,0.06,0.1,3205601.4,205601.3999999999,72,8,0.1111111111111111,0.06,1.0,0.0
15,0.62,-0.02,0.06,0.12,3205601.4,205601.3999999999,72,8,0.1111111111111111,0.06,1.0,0.0
15,0.62,-0.02,0.06,0.15,3205601.4,205601.3999999999,72,8,0.1111111111111111,0.06,1.0,0.0
20,0.64,-0.02,0.05,0.1,3202238.3451171876,202238.3451171876,326,72,0.22085889570552147,0.006133019832863736,0.6805555555555556,0.07690421179290108
20,0.6,-0.01,0.06,0.08,3197035.1500000004,197035.15000000037,280,63,0.225,0.007299582029211277,0.6190476190476191,0.06086591803906412
15,0.6,-0.015,0.06,0.12,3196277.9949999996,196277.99499999965,116,13,0.11206896551724138,0.03391978360859776,0.8461538461538461,0.010304166666666666
25,0.58,-0.02,0.06,0.12,3192560.940000004,192560.94000000414,1171,167,0.1426131511528608,0.004570345646073451,0.6646706586826348,0.16900134270152378
25,0.58,-0.01,0.06,0.08,3191828.7800000045,191828.78000000445,1115,215,0.19282511210762332,0.0016892464485271754,0.5720930232558139,0.19405186999209592
25,0.56,-0.005,0.06,0.08,3190840.34751526,190840.34751525987,1985,250,0.12594458438287154,0.002268836301182093,0.58,0.15727117537277424
15,0.6,-0.02,0.06,0.12,3190781.8200000008,190781.82000000076,117,13,0.1111111111111111,0.032307692307692336,0.8461538461538461,0.012546
25,0.62,-0.02,0.06,0.1,3182015.540000003,182015.54000000283,419,91,0.2171837708830549,0.00944789049436267,0.6593406593406593,0.0961173208481568
15,0.56,-0.005,0.06,0.08,3169170.8150000004,169170.8150000004,235,55,0.23404255319148937,0.010604429302558276,0.6181818181818182,0.0522270803381331
15,0.62,0.0,0.06,0.08,3168630.0,168630.0,72,6,0.08333333333333333,0.06000000000000005,1.0,0.0
15,0.62,0.0,0.06,0.1,3168630.0,168630.0,72,6,0.08333333333333333,0.06000000000000005,1.0,0.0
15,0.62,0.0,0.06,0.12,3168630.0,168630.0,72,6,0.08333333333333333,0.06000000000000005,1.0,0.0
15,0.62,0.0,0.06,0.15,3168630.0,168630.0,72,6,0.08333333333333333,0.06000000000000005,1.0,0.0
25,0.6,-0.02,0.06,0.08,3165302.020000004,165302.0200000042,685,139,0.2029197080291971,0.0049768345124050935,0.5971223021582733,0.13798374048968806
20,0.64,-0.015,0.06,0.1,3163265.795000001,163265.79500000086,151,23,0.152317880794702,0.011304347826086986,0.6956521739130435,0.03174154381672395
15,0.6,0.0,0.06,0.08,3161817.0,161817.0,118,13,0.11016949152542373,0.02769230769230777,0.7692307692307693,0.024354344950962323
20,0.6,-0.015,0.04,0.08,3159765.481343996,159765.48134399578,4764,327,0.06863979848866499,0.00169242314142459,0.6666666666666666,0.17235575723400995
25,0.56,-0.015,0.05,0.08,3158736.920429995,158736.92042999482,9061,272,0.0300187617260788,0.0017837285241264966,0.6176470588235294,0.18986096501541416
20,0.62,-0.02,0.06,0.15,3156583.1000000015,156583.1000000015,213,38,0.1784037558685446,0.009926657039799114,0.6842105263157895,0.0847227374080067
15,0.6,-0.005,0.06,0.08,3156545.835,156545.83499999996,117,13,0.1111111111111111,0.02769230769230763,0.7692307692307693,0.012724679752657946
20,0.64,-0.015,0.05,0.08,3154620.4674999993,154620.46749999933,318,76,0.2389937106918239,0.004675973076577465,0.631578947368421,0.08170979568571315
15,0.6,-0.01,0.05,0.08,3153394.365000002,153394.3650000021,271,66,0.24354243542435425,0.006647675185292681,0.6515151515151515,0.05991815769567647
25,0.58,-0.015,0.04,0.08,3153024.8669970743,153024.86699707434,13461,325,0.024143822895772975,0.0009339127135881361,0.6615384615384615,0.16867752339590736
15,0.62,-0.01,0.06,0.1,3151875.7200000007,151875.72000000067,72,6,0.08333333333333333,0.06000000000000002,1.0,0.0
15,0.62,-0.01,0.06,0.12,3151875.7200000007,151875.72000000067,72,6,0.08333333333333333,0.06000000000000002,1.0,0.0
15,0.62,-0.01,0.06,0.15,3151875.7200000007,151875.72000000067,72,6,0.08333333333333333,0.06000000000000002,1.0,0.0
25,0.64,-0.01,0.06,0.08,3151538.4700000007,151538.47000000067,277,63,0.22743682310469315,0.005933448711044015,0.6031746031746031,0.07685795381091164
15,0.62,-0.005,0.06,0.08,3151123.86,151123.85999999987,72,6,0.08333333333333333,0.05999999999999994,1.0,0.0
15,0.62,-0.005,0.06,0.1,3151123.86,151123.85999999987,72,6,0.08333333333333333,0.05999999999999994,1.0,0.0
15,0.62,-0.005,0.06,0.12,3151123.86,151123.85999999987,72,6,0.08333333333333333,0.05999999999999994,1.0,0.0
15,0.62,-0.005,0.06,0.15,3151123.86,151123.85999999987,72,6,0.08333333333333333,0.05999999999999994,1.0,0.0
15,0.56,-0.02,0.06,0.1,3150007.4000000013,150007.4000000013,241,51,0.21161825726141079,0.007771237030240388,0.6274509803921569,0.06946180495283576
15,0.6,-0.01,0.06,0.1,3148951.7700000014,148951.77000000142,116,11,0.09482758620689655,0.030909090909090945,0.8181818181818182,0.01730533999999985
25,0.58,-0.005,0.06,0.15,3148572.379882812,148572.37988281203,1096,159,0.14507299270072993,0.0037308388514699677,0.6855345911949685,0.2377254362922248
15,0.58,-0.02,0.06,0.12,3146087.9000000013,146087.9000000013,170,28,0.16470588235294117,0.012799781854038544,0.6785714285714286,0.04423190197376763
15,0.6,-0.02,0.06,0.1,3145899.78,145899.7799999998,117,13,0.1111111111111111,0.02307692307692308,0.7692307692307693,0.012066795771552542
15,0.6,-0.015,0.06,0.1,3145074.9650000003,145074.96500000032,116,13,0.11206896551724138,0.02307692307692309,0.7692307692307693,0.012011007852216466
15,0.62,-0.015,0.06,0.08,3143632.6500000004,143632.65000000037,72,8,0.1111111111111111,0.042499999999999996,0.875,0.012391119999999957
15,0.62,-0.02,0.06,0.08,3140227.56,140227.56000000006,72,8,0.1111111111111111,0.04249999999999998,0.875,0.012452159999999993
15,0.64,-0.02,0.05,0.12,3137996.270000001,137996.27000000095,126,15,0.11904761904761904,0.02082505474559613,0.8,0.01245623662203066
15,0.62,-0.02,0.05,0.12,3136683.890000001,136683.89000000106,189,34,0.17989417989417988,0.008942176356000628,0.7058823529411765,0.0590762571756872
20,0.58,-0.015,0.04,0.08,3135000.4813439976,135000.48134399764,8456,342,0.04044465468306528,0.0008953570166745196,0.6637426900584795,0.17964740628270054
20,0.6,-0.015,0.06,0.08,3129802.195,129802.19499999983,277,63,0.22743682310469315,0.0053233960923791375,0.5873015873015873,0.07096351778929617
15,0.58,-0.02,0.06,0.1,3129464.9600000004,129464.96000000043,170,28,0.16470588235294117,0.010656924711181388,0.6428571428571429,0.03886887903639999
25,0.6,-0.02,0.06,0.1,3126233.740000002,126233.74000000209,698,118,0.16905444126074498,0.00557617351071722,0.6440677966101694,0.16840068140475883
15,0.58,-0.015,0.05,0.08,3120623.124816895,120623.124816895,366,93,0.2540983606557377,0.0038997725792031903,0.6451612903225806,0.08393199096732856
25,0.62,-0.02,0.06,0.08,3119247.160000001,119247.16000000108,422,99,0.23459715639810427,0.005804968134120381,0.5959595959595959,0.08468480466191317
20,0.58,-0.02,0.06,0.08,3109482.080000002,109482.08000000194,397,97,0.24433249370277077,0.0056823608571053225,0.5979381443298969,0.11068517089589767
15,0.62,-0.02,0.05,0.1,3104939.45,104939.45000000019,191,36,0.18848167539267016,0.006223166558445036,0.6666666666666666,0.051069149340563516
20,0.64,-0.02,0.05,0.08,3104287.7900000005,104287.7900000005,329,78,0.23708206686930092,0.0026791083259608025,0.6153846153846154,0.08714194867308762
15,0.6,-0.02,0.06,0.08,3104236.860000001,104236.8600000008,118,13,0.11016949152542373,0.016923076923076937,0.6923076923076923,0.020816159999999993
20,0.62,-0.015,0.06,0.1,3103773.6950000008,103773.69500000076,212,45,0.21226415094339623,0.0004427080577626505,0.6,0.06941303629166491
15,0.6,-0.015,0.06,0.08,3103616.275,103616.2749999999,117,13,0.1111111111111111,0.016923076923076947,0.6923076923076923,0.020714119999999957
15,0.6,-0.015,0.04,0.08,3098011.64,98011.64000000013,912,198,0.21710526315789475,0.0034685509900588443,0.6767676767676768,0.14322225732534402
15,0.6,-0.02,0.05,0.1,3096967.7500000005,96967.75000000047,273,59,0.21611721611721613,0.004685830554764835,0.6610169491525424,0.06747841106034395
15,0.64,-0.02,0.05,0.1,3096924.9500000007,96924.95000000065,126,15,0.11904761904761904,0.013491721412262788,0.7333333333333333,0.013685359692936308
25,0.58,-0.02,0.04,0.08,3087249.2126806714,87249.21268067136,13432,340,0.02531268612269208,-9.870293879119039e-05,0.6588235294117647,0.1698048157477339
15,0.62,-0.01,0.06,0.08,3087142.8,87142.79999999981,72,6,0.08333333333333333,0.03666666666666668,0.8333333333333334,0.012330080000000075
20,0.64,-0.02,0.06,0.12,3084581.460000001,84581.4600000009,153,20,0.13071895424836602,0.015000000000000019,0.75,0.04352936844819029
15,0.64,-0.005,0.05,0.08,3081558.9575000005,81558.95750000048,126,20,0.15873015873015872,0.019829519283961268,0.75,0.03808560065073939
20,0.6,-0.02,0.06,0.08,3076554.660000001,76554.66000000108,287,62,0.21602787456445993,0.0020911332990772497,0.5645161290322581,0.0978433492381334
15,0.58,-0.02,0.05,0.08,3073419.1600000015,73419.16000000155,375,97,0.25866666666666666,0.004138416466985933,0.6391752577319587,0.07453865798665911
20,0.64,-0.02,0.06,0.1,3073051.3800000004,73051.38000000035,153,20,0.13071895424836602,0.012,0.7,0.04031828721844687
15,0.64,-0.02,0.06,0.08,3068305.32,68305.31999999983,44,3,0.06818181818181818,0.05999999999999998,1.0,0.0
15,0.64,-0.02,0.06,0.1,3068305.32,68305.31999999983,44,3,0.06818181818181818,0.05999999999999998,1.0,0.0
15,0.64,-0.02,0.06,0.12,3068305.32,68305.31999999983,44,3,0.06818181818181818,0.05999999999999998,1.0,0.0
15,0.64,-0.02,0.06,0.15,3068305.32,68305.31999999983,44,3,0.06818181818181818,0.05999999999999998,1.0,0.0
15,0.64,-0.015,0.06,0.08,3067970.49,67970.49000000022,44,3,0.06818181818181818,0.05999999999999998,1.0,0.0
15,0.64,-0.015,0.06,0.1,3067970.49,67970.49000000022,44,3,0.06818181818181818,0.05999999999999998,1.0,0.0
15,0.64,-0.015,0.06,0.12,3067970.49,67970.49000000022,44,3,0.06818181818181818,0.05999999999999998,1.0,0.0
15,0.64,-0.015,0.06,0.15,3067970.49,67970.49000000022,44,3,0.06818181818181818,0.05999999999999998,1.0,0.0
20,0.56,-0.02,0.06,0.08,3065592.820000002,65592.82000000216,636,136,0.2138364779874214,0.0016965455305234531,0.5661764705882353,0.15853271263461513
15,0.58,-0.005,0.06,0.08,3062181.375,62181.375,168,32,0.19047619047619047,0.010072091885209598,0.625,0.053478235124943624
15,0.64,0.0,0.06,0.08,3055356.0,55356.0,44,2,0.045454545454545456,0.06000000000000005,1.0,0.0
15,0.64,0.0,0.06,0.1,3055356.0,55356.0,44,2,0.045454545454545456,0.06000000000000005,1.0,0.0
15,0.64,0.0,0.06,0.12,3055356.0,55356.0,44,2,0.045454545454545456,0.06000000000000005,1.0,0.0
15,0.64,0.0,0.06,0.15,3055356.0,55356.0,44,2,0.045454545454545456,0.06000000000000005,1.0,0.0
20,0.56,-0.01,0.06,0.08,3049016.4900000016,49016.49000000162,613,143,0.233278955954323,0.001971526925687828,0.5664335664335665,0.14223242742630882
15,0.6,-0.01,0.06,0.08,3047323.5500000007,47323.550000000745,117,11,0.09401709401709402,0.00909090909090912,0.6363636363636364,0.033572400000000065
15,0.62,-0.01,0.05,0.08,3044708.665,44708.66500000004,192,37,0.19270833333333334,0.005454196885405995,0.6486486486486487,0.049667841048312816
15,0.64,-0.02,0.05,0.08,3041904.150000001,41904.15000000084,127,15,0.11811023622047244,0.006666666666666702,0.6666666666666666,0.020667225770926962
15,0.64,-0.01,0.06,0.08,3040820.16,40820.16000000015,44,2,0.045454545454545456,0.06000000000000005,1.0,0.0
15,0.64,-0.01,0.06,0.1,3040820.16,40820.16000000015,44,2,0.045454545454545456,0.06000000000000005,1.0,0.0
15,0.64,-0.01,0.06,0.12,3040820.16,40820.16000000015,44,2,0.045454545454545456,0.06000000000000005,1.0,0.0
15,0.64,-0.01,0.06,0.15,3040820.16,40820.16000000015,44,2,0.045454545454545456,0.06000000000000005,1.0,0.0
15,0.64,-0.005,0.06,0.08,3040618.08,40618.080000000075,44,2,0.045454545454545456,0.05999999999999994,1.0,0.0
15,0.64,-0.005,0.06,0.1,3040618.08,40618.080000000075,44,2,0.045454545454545456,0.05999999999999994,1.0,0.0
15,0.64,-0.005,0.06,0.12,3040618.08,40618.080000000075,44,2,0.045454545454545456,0.05999999999999994,1.0,0.0
15,0.64,-0.005,0.06,0.15,3040618.08,40618.080000000075,44,2,0.045454545454545456,0.05999999999999994,1.0,0.0
15,0.62,-0.005,0.05,0.08,3039598.522499999,39598.52249999903,189,40,0.21164021164021163,0.0065576735081677,0.65,0.051102001160332935
15,0.6,-0.015,0.05,0.08,3033355.3524999996,33355.35249999957,270,64,0.23703703703703705,0.002830138210333044,0.625,0.07745612770540648
15,0.64,-0.01,0.05,0.08,3028976.9050000007,28976.905000000726,127,17,0.13385826771653545,0.014223840280001239,0.7058823529411765,0.03872405503763307
20,0.62,-0.005,0.06,0.08,3020866.5649999995,20866.56499999948,217,47,0.21658986175115208,0.004706005187970965,0.6170212765957447,0.059834755617831914
25,0.64,-0.015,0.06,0.08,3015325.9949999996,15325.994999999646,277,65,0.23465703971119134,0.000577268377080168,0.5538461538461539,0.09958159140398369
25,0.64,-0.02,0.06,0.08,3011753.740000001,11753.740000001155,288,63,0.21875,-0.0014673387199490833,0.5396825396825397,0.12100654416767291
20,0.64,-0.005,0.06,0.08,3010137.4350000005,10137.435000000522,151,23,0.152317880794702,0.011304347826086981,0.6521739130434783,0.05269214433636922
15,0.64,-0.015,0.05,0.08,3005712.9275,5712.9275000002235,126,17,0.1349206349206349,0.011764705882352997,0.7058823529411765,0.0386163950486036
15,0.64,-0.015,0.04,0.08,3003830.190495605,3830.190495605115,343,82,0.239067055393586,0.0003958778134679824,0.6585365853658537,0.08555509010959919
15,0.56,-0.01,0.06,0.08,3002766.0300000017,2766.0300000016578,236,54,0.2288135593220339,0.002290145586804542,0.5740740740740741,0.07840144124977137
15,0.62,-0.02,0.05,0.08,3000958.8900000015,958.8900000015274,193,37,0.19170984455958548,0.00024860221275544857,0.5945945945945946,0.04942405421555992
15,0.62,-0.015,0.05,0.08,2984967.5624999995,-15032.437500000466,191,39,0.20418848167539266,0.0016121311045482385,0.6153846153846154,0.06782994640943121
15,0.64,-0.02,0.04,0.1,2980127.5400000014,-19872.459999998566,349,76,0.2177650429799427,0.0018313034994512996,0.6973684210526315,0.07805624509476755
15,0.6,-0.02,0.05,0.08,2977548.4700000016,-22451.529999998398,275,62,0.22545454545454546,2.6262717726708724e-05,0.5967741935483871,0.08922449070165882
20,0.62,-0.02,0.06,0.12,2976466.740000001,-23533.259999998845,217,40,0.18433179723502305,-0.00033245726895010376,0.625,0.08005613458339562
25,0.56,-0.02,0.04,0.1,2974510.772680671,-25489.227319329046,16337,293,0.01793474934198445,0.0001783058059906748,0.7030716723549488,0.21580790890899032
20,0.64,-0.02,0.06,0.08,2969419.3800000004,-30580.619999999646,154,21,0.13636363636363635,1.057355261547768e-17,0.5714285714285714,0.03379749414156113
25,0.56,-0.02,0.04,0.08,2949029.3191845794,-50970.68081542058,16392,323,0.01970473401659346,-0.00015419314061441495,0.6563467492260062,0.1683199559080141
15,0.58,-0.02,0.06,0.08,2933854.7400000007,-66145.25999999931,171,29,0.1695906432748538,-0.004015235252378993,0.5172413793103449,0.04612489222697364
25,0.62,-0.02,0.04,0.08,2925934.979184577,-74065.02081542322,9024,321,0.0355718085106383,-0.0014202140885495305,0.6479750778816199,0.15318059693758157
15,0.56,-0.02,0.06,0.08,2923654.380000001,-76345.61999999918,243,53,0.21810699588477367,-0.0026132570884869746,0.5283018867924528,0.10840579976513114
20,0.62,-0.02,0.06,0.1,2909060.6400000015,-90939.35999999847,219,42,0.1917808219178082,-0.004962199786556458,0.5714285714285714,0.09317149821263254
15,0.56,-0.015,0.06,0.08,2903770.5950000016,-96229.4049999984,235,58,0.24680851063829787,-0.0012128056513689709,0.5517241379310345,0.0934939748675259
20,0.64,-0.015,0.06,0.08,2895313.915,-104686.08499999996,152,23,0.1513157894736842,-0.0008695652173912713,0.5652173913043478,0.06513055554689559
15,0.58,-0.01,0.06,0.08,2887017.6500000004,-112982.34999999963,169,27,0.15976331360946747,-0.003608750445783986,0.5185185185185185,0.057836808455163494
20,0.64,-0.01,0.06,0.08,2881370.450000001,-118629.54999999888,152,20,0.13157894736842105,-0.0029999999999999415,0.55,0.060106440922016335
15,0.58,-0.015,0.06,0.08,2875486.1350000007,-124513.86499999929,169,30,0.17751479289940827,-0.003469095640858784,0.5333333333333333,0.07405403133583437
20,0.62,-0.02,0.06,0.08,2847461.860000002,-152538.1399999978,221,44,0.19909502262443438,-0.007492599166580218,0.5,0.09298296167011146
20,0.62,-0.01,0.06,0.08,2845576.450000001,-154423.54999999888,218,44,0.2018348623853211,-0.004882510374931259,0.5454545454545454,0.09078718474624796
15,0.64,-0.02,0.04,0.08,2828397.6800000016,-171602.31999999844,351,80,0.22792022792022792,-0.0032525432063824355,0.625,0.1014129560730179
20,0.62,-0.015,0.06,0.08,2817405.7949999995,-182594.20500000054,215,47,0.2186046511627907,-0.005958869103786184,0.5106382978723404,0.0863259926945579
