symbol,status,rows,path,error
6342.T,ok,6470.0,data\prices\6342_T.csv,
6343.T,ok,6273.0,data\prices\6343_T.csv,
6345.T,ok,6276.0,data\prices\6345_T.csv,
6346.T,ok,6468.0,data\prices\6346_T.csv,
6347.T,ok,6535.0,data\prices\6347_T.csv,
6349.T,ok,6276.0,data\prices\6349_T.csv,
6351.T,ok,6276.0,data\prices\6351_T.csv,
6356.T,ok,6273.0,data\prices\6356_T.csv,
6357.T,skipped_exists,,data\prices\6357_T.csv,
6358.T,ok,6276.0,data\prices\6358_T.csv,
6360.T,ok,6273.0,data\prices\6360_T.csv,
6361.T,ok,6535.0,data\prices\6361_T.csv,
6363.T,ok,6276.0,data\prices\6363_T.csv,
6364.T,ok,6272.0,data\prices\6364_T.csv,
6365.T,ok,6273.0,data\prices\6365_T.csv,
6366.T,ok,6535.0,data\prices\6366_T.csv,
6367.T,ok,6535.0,data\prices\6367_T.csv,
6368.T,ok,6276.0,data\prices\6368_T.csv,
6369.T,ok,6276.0,data\prices\6369_T.csv,
6370.T,skipped_exists,,data\prices\6370_T.csv,
6371.T,ok,6276.0,data\prices\6371_T.csv,
6373.T,error,,,No price data from stooq: 6373.T
6376.T,ok,6276.0,data\prices\6376_T.csv,
6378.T,ok,6276.0,data\prices\6378_T.csv,
6379.T,ok,6273.0,data\prices\6379_T.csv,
6380.T,ok,6469.0,data\prices\6380_T.csv,
6381.T,ok,6276.0,data\prices\6381_T.csv,
6382.T,ok,6273.0,data\prices\6382_T.csv,
6383.T,skipped_exists,,data\prices\6383_T.csv,
6384.T,ok,6284.0,data\prices\6384_T.csv,
6387.T,ok,6169.0,data\prices\6387_T.csv,
6390.T,ok,6276.0,data\prices\6390_T.csv,
6391.T,ok,6470.0,data\prices\6391_T.csv,
6392.T,ok,6272.0,data\prices\6392_T.csv,
6393.T,ok,6276.0,data\prices\6393_T.csv,
6395.T,ok,6276.0,data\prices\6395_T.csv,
6396.T,ok,6266.0,data\prices\6396_T.csv,
6400.T,ok,6119.0,data\prices\6400_T.csv,
6402.T,ok,5963.0,data\prices\6402_T.csv,
6403.T,ok,6535.0,data\prices\6403_T.csv,
6405.T,ok,5672.0,data\prices\6405_T.csv,
6406.T,ok,6276.0,data\prices\6406_T.csv,
6407.T,ok,6276.0,data\prices\6407_T.csv,
6408.T,ok,6535.0,data\prices\6408_T.csv,
6412.T,skipped_exists,,data\prices\6412_T.csv,
6413.T,ok,4713.0,data\prices\6413_T.csv,
6417.T,ok,6273.0,data\prices\6417_T.csv,
6418.T,ok,6273.0,data\prices\6418_T.csv,
6419.T,ok,6276.0,data\prices\6419_T.csv,
6420.T,ok,5941.0,data\prices\6420_T.csv,
6424.T,ok,6535.0,data\prices\6424_T.csv,
6425.T,ok,6535.0,data\prices\6425_T.csv,
6428.T,ok,5965.0,data\prices\6428_T.csv,
6430.T,ok,5794.0,data\prices\6430_T.csv,
6432.T,ok,5768.0,data\prices\6432_T.csv,
6433.T,ok,5377.0,data\prices\6433_T.csv,
6436.T,ok,6276.0,data\prices\6436_T.csv,
6440.T,ok,6276.0,data\prices\6440_T.csv,
6444.T,ok,6276.0,data\prices\6444_T.csv,
6445.T,ok,6276.0,data\prices\6445_T.csv,
6448.T,ok,6276.0,data\prices\6448_T.csv,
6454.T,ok,6276.0,data\prices\6454_T.csv,
6455.T,ok,6276.0,data\prices\6455_T.csv,
6457.T,ok,6273.0,data\prices\6457_T.csv,
6458.T,ok,6470.0,data\prices\6458_T.csv,
6459.T,ok,6276.0,data\prices\6459_T.csv,
6460.T,ok,6276.0,data\prices\6460_T.csv,
6463.T,ok,6273.0,data\prices\6463_T.csv,
6464.T,ok,2519.0,data\prices\6464_T.csv,
6465.T,ok,4235.0,data\prices\6465_T.csv,
6466.T,ok,5038.0,data\prices\6466_T.csv,
6467.T,ok,6493.0,data\prices\6467_T.csv,
6469.T,ok,6535.0,data\prices\6469_T.csv,
6470.T,ok,6273.0,data\prices\6470_T.csv,
6471.T,ok,6535.0,data\prices\6471_T.csv,
6472.T,ok,6535.0,data\prices\6472_T.csv,
6473.T,ok,6535.0,data\prices\6473_T.csv,
6474.T,ok,6276.0,data\prices\6474_T.csv,
6479.T,skipped_exists,,data\prices\6479_T.csv,
6480.T,ok,6276.0,data\prices\6480_T.csv,
6481.T,skipped_exists,,data\prices\6481_T.csv,
6482.T,ok,6273.0,data\prices\6482_T.csv,
6484.T,ok,6535.0,data\prices\6484_T.csv,
6485.T,ok,6273.0,data\prices\6485_T.csv,
6486.T,ok,6276.0,data\prices\6486_T.csv,
6488.T,ok,6535.0,data\prices\6488_T.csv,
6489.T,ok,6276.0,data\prices\6489_T.csv,
6490.T,ok,6270.0,data\prices\6490_T.csv,
6492.T,ok,6276.0,data\prices\6492_T.csv,
6493.T,ok,6273.0,data\prices\6493_T.csv,
6494.T,ok,6535.0,data\prices\6494_T.csv,
6495.T,ok,6268.0,data\prices\6495_T.csv,
6496.T,ok,6470.0,data\prices\6496_T.csv,
6497.T,ok,6528.0,data\prices\6497_T.csv,
6498.T,ok,6276.0,data\prices\6498_T.csv,
6501.T,ok,6535.0,data\prices\6501_T.csv,
6503.T,ok,6535.0,data\prices\6503_T.csv,
6504.T,ok,6535.0,data\prices\6504_T.csv,
6505.T,ok,6276.0,data\prices\6505_T.csv,
6506.T,ok,6276.0,data\prices\6506_T.csv,
6507.T,ok,6276.0,data\prices\6507_T.csv,
6508.T,ok,6535.0,data\prices\6508_T.csv,
6513.T,ok,6276.0,data\prices\6513_T.csv,
6516.T,ok,6276.0,data\prices\6516_T.csv,
6517.T,ok,6276.0,data\prices\6517_T.csv,
6518.T,ok,6533.0,data\prices\6518_T.csv,
6521.T,ok,1205.0,data\prices\6521_T.csv,
6522.T,ok,1086.0,data\prices\6522_T.csv,
6523.T,ok,1076.0,data\prices\6523_T.csv,
6524.T,skipped_exists,,data\prices\6524_T.csv,
6525.T,ok,578.0,data\prices\6525_T.csv,
6526.T,ok,834.0,data\prices\6526_T.csv,
6527.T,ok,676.0,data\prices\6527_T.csv,
6532.T,skipped_exists,,data\prices\6532_T.csv,
6533.T,ok,2336.0,data\prices\6533_T.csv,
6535.T,ok,2308.0,data\prices\6535_T.csv,
6537.T,ok,2290.0,data\prices\6537_T.csv,
6538.T,ok,2276.0,data\prices\6538_T.csv,
6539.T,ok,2275.0,data\prices\6539_T.csv,
6540.T,ok,2272.0,data\prices\6540_T.csv,
6542.T,ok,6497.0,data\prices\6542_T.csv,
6543.T,ok,2233.0,data\prices\6543_T.csv,
6544.T,skipped_exists,,data\prices\6544_T.csv,
6545.T,ok,2211.0,data\prices\6545_T.csv,
6546.T,ok,2211.0,data\prices\6546_T.csv,
6547.T,ok,2210.0,data\prices\6547_T.csv,
6548.T,ok,2191.0,data\prices\6548_T.csv,
6549.T,ok,2149.0,data\prices\6549_T.csv,
6551.T,ok,2142.0,data\prices\6551_T.csv,
6552.T,ok,2141.0,data\prices\6552_T.csv,
6554.T,ok,2089.0,data\prices\6554_T.csv,
6555.T,ok,2073.0,data\prices\6555_T.csv,
6557.T,ok,2055.0,data\prices\6557_T.csv,
6558.T,ok,2035.0,data\prices\6558_T.csv,
6560.T,ok,2022.0,data\prices\6560_T.csv,
6561.T,ok,2022.0,data\prices\6561_T.csv,
6562.T,ok,2021.0,data\prices\6562_T.csv,
6563.T,ok,2019.0,data\prices\6563_T.csv,
6564.T,ok,2012.0,data\prices\6564_T.csv,
6565.T,ok,2016.0,data\prices\6565_T.csv,
6566.T,ok,2016.0,data\prices\6566_T.csv,
6568.T,ok,1958.0,data\prices\6568_T.csv,
6570.T,ok,1956.0,data\prices\6570_T.csv,
6571.T,ok,1952.0,data\prices\6571_T.csv,
6572.T,ok,1949.0,data\prices\6572_T.csv,
6573.T,ok,1947.0,data\prices\6573_T.csv,
6574.T,ok,1939.0,data\prices\6574_T.csv,
6576.T,ok,1.0,data\prices\6576_T.csv,
6577.T,ok,1928.0,data\prices\6577_T.csv,
6578.T,ok,1927.0,data\prices\6578_T.csv,
6579.T,ok,1888.0,data\prices\6579_T.csv,
6580.T,ok,1887.0,data\prices\6580_T.csv,
6584.T,ok,6276.0,data\prices\6584_T.csv,
6586.T,ok,6276.0,data\prices\6586_T.csv,
6588.T,ok,6276.0,data\prices\6588_T.csv,
6590.T,ok,6276.0,data\prices\6590_T.csv,
6592.T,ok,6273.0,data\prices\6592_T.csv,
6594.T,skipped_exists,,data\prices\6594_T.csv,
6596.T,ok,1774.0,data\prices\6596_T.csv,
6597.T,ok,1574.0,data\prices\6597_T.csv,
6599.T,ok,1391.0,data\prices\6599_T.csv,
6612.T,ok,1278.0,data\prices\6612_T.csv,
6613.T,ok,1244.0,data\prices\6613_T.csv,
6614.T,ok,1212.0,data\prices\6614_T.csv,
6615.T,ok,2460.0,data\prices\6615_T.csv,
6616.T,ok,2934.0,data\prices\6616_T.csv,
6617.T,ok,3304.0,data\prices\6617_T.csv,
6619.T,ok,3500.0,data\prices\6619_T.csv,
6620.T,ok,6276.0,data\prices\6620_T.csv,
6622.T,ok,6276.0,data\prices\6622_T.csv,
6625.T,ok,6535.0,data\prices\6625_T.csv,
6626.T,ok,3616.0,data\prices\6626_T.csv,
6627.T,ok,3745.0,data\prices\6627_T.csv,
6629.T,ok,3918.0,data\prices\6629_T.csv,
6630.T,ok,3944.0,data\prices\6630_T.csv,
6632.T,ok,6276.0,data\prices\6632_T.csv,
6633.T,ok,6535.0,data\prices\6633_T.csv,
6634.T,ok,4596.0,data\prices\6634_T.csv,
6635.T,ok,4659.0,data\prices\6635_T.csv,
6637.T,ok,4662.0,data\prices\6637_T.csv,
6638.T,ok,4663.0,data\prices\6638_T.csv,
6643.T,ok,6273.0,data\prices\6643_T.csv,
6644.T,ok,6276.0,data\prices\6644_T.csv,
6645.T,ok,6273.0,data\prices\6645_T.csv,
6647.T,ok,6273.0,data\prices\6647_T.csv,
6648.T,skipped_exists,,data\prices\6648_T.csv,
6651.T,ok,6276.0,data\prices\6651_T.csv,
6652.T,ok,6276.0,data\prices\6652_T.csv,
6653.T,ok,2035.0,data\prices\6653_T.csv,
6654.T,ok,4742.0,data\prices\6654_T.csv,
6656.T,ok,4849.0,data\prices\6656_T.csv,
6658.T,ok,4921.0,data\prices\6658_T.csv,
6659.T,ok,4923.0,data\prices\6659_T.csv,
6662.T,ok,5115.0,data\prices\6662_T.csv,
6663.T,ok,5253.0,data\prices\6663_T.csv,
6664.T,ok,5264.0,data\prices\6664_T.csv,
6666.T,ok,5322.0,data\prices\6666_T.csv,
6668.T,ok,5346.0,data\prices\6668_T.csv,
6670.T,ok,5038.0,data\prices\6670_T.csv,
6674.T,ok,6535.0,data\prices\6674_T.csv,
6675.T,ok,5471.0,data\prices\6675_T.csv,
6676.T,ok,5559.0,data\prices\6676_T.csv,
6677.T,ok,5568.0,data\prices\6677_T.csv,
6678.T,ok,4666.0,data\prices\6678_T.csv,
6694.T,ok,2205.0,data\prices\6694_T.csv,
6695.T,ok,2141.0,data\prices\6695_T.csv,
6696.T,ok,2113.0,data\prices\6696_T.csv,
6699.T,ok,1816.0,data\prices\6699_T.csv,
6701.T,ok,6535.0,data\prices\6701_T.csv,
6702.T,ok,6535.0,data\prices\6702_T.csv,
6703.T,ok,6535.0,data\prices\6703_T.csv,
6706.T,ok,6276.0,data\prices\6706_T.csv,
6707.T,ok,6276.0,data\prices\6707_T.csv,
6718.T,ok,6276.0,data\prices\6718_T.csv,
6721.T,ok,5579.0,data\prices\6721_T.csv,
6723.T,ok,5608.0,data\prices\6723_T.csv,
6724.T,ok,6276.0,data\prices\6724_T.csv,
6727.T,ok,4975.0,data\prices\6727_T.csv,
6728.T,skipped_exists,,data\prices\6728_T.csv,
6730.T,ok,4251.0,data\prices\6730_T.csv,
6731.T,ok,5038.0,data\prices\6731_T.csv,
6734.T,ok,5869.0,data\prices\6734_T.csv,
6736.T,ok,5959.0,data\prices\6736_T.csv,
6737.T,ok,5965.0,data\prices\6737_T.csv,
6740.T,ok,2947.0,data\prices\6740_T.csv,
6741.T,ok,6276.0,data\prices\6741_T.csv,
6742.T,ok,6276.0,data\prices\6742_T.csv,
6743.T,ok,6272.0,data\prices\6743_T.csv,
6744.T,ok,6276.0,data\prices\6744_T.csv,
6745.T,ok,6273.0,data\prices\6745_T.csv,
6748.T,ok,6469.0,data\prices\6748_T.csv,
6750.T,ok,3945.0,data\prices\6750_T.csv,
6752.T,ok,6535.0,data\prices\6752_T.csv,
6753.T,ok,6535.0,data\prices\6753_T.csv,
6754.T,ok,6276.0,data\prices\6754_T.csv,
6757.T,ok,6108.0,data\prices\6757_T.csv,
6758.T,skipped_exists,,data\prices\6758_T.csv,
6762.T,ok,6535.0,data\prices\6762_T.csv,
6763.T,ok,6276.0,data\prices\6763_T.csv,
6768.T,ok,6276.0,data\prices\6768_T.csv,
6769.T,ok,6124.0,data\prices\6769_T.csv,
6770.T,ok,6535.0,data\prices\6770_T.csv,
6771.T,ok,6276.0,data\prices\6771_T.csv,
6772.T,ok,6272.0,data\prices\6772_T.csv,
6775.T,ok,6276.0,data\prices\6775_T.csv,
6776.T,ok,6272.0,data\prices\6776_T.csv,
6777.T,ok,5960.0,data\prices\6777_T.csv,
6778.T,ok,6133.0,data\prices\6778_T.csv,
6779.T,ok,6276.0,data\prices\6779_T.csv,
6785.T,ok,3945.0,data\prices\6785_T.csv,
6786.T,ok,6273.0,data\prices\6786_T.csv,
6787.T,skipped_exists,,data\prices\6787_T.csv,
6788.T,ok,5730.0,data\prices\6788_T.csv,
6794.T,ok,6276.0,data\prices\6794_T.csv,
6797.T,ok,5377.0,data\prices\6797_T.csv,
6798.T,ok,6276.0,data\prices\6798_T.csv,
6800.T,ok,6273.0,data\prices\6800_T.csv,
6803.T,ok,6276.0,data\prices\6803_T.csv,
6804.T,ok,6272.0,data\prices\6804_T.csv,
6806.T,ok,6708.0,data\prices\6806_T.csv,
6807.T,ok,6276.0,data\prices\6807_T.csv,
6809.T,ok,6273.0,data\prices\6809_T.csv,
6810.T,ok,4467.0,data\prices\6810_T.csv,
6814.T,ok,6470.0,data\prices\6814_T.csv,
6817.T,ok,6276.0,data\prices\6817_T.csv,
6819.T,ok,6535.0,data\prices\6819_T.csv,
6820.T,ok,6254.0,data\prices\6820_T.csv,
6822.T,ok,6535.0,data\prices\6822_T.csv,
6823.T,ok,6273.0,data\prices\6823_T.csv,
6824.T,ok,6535.0,data\prices\6824_T.csv,
6832.T,ok,6273.0,data\prices\6832_T.csv,
6834.T,ok,6386.0,data\prices\6834_T.csv,
6835.T,ok,6273.0,data\prices\6835_T.csv,
6836.T,ok,6273.0,data\prices\6836_T.csv,
6837.T,ok,6535.0,data\prices\6837_T.csv,
6838.T,ok,6535.0,data\prices\6838_T.csv,
6840.T,ok,6535.0,data\prices\6840_T.csv,
6841.T,ok,6535.0,data\prices\6841_T.csv,
6844.T,ok,6276.0,data\prices\6844_T.csv,
6845.T,ok,6276.0,data\prices\6845_T.csv,
6848.T,ok,6273.0,data\prices\6848_T.csv,
6849.T,ok,6276.0,data\prices\6849_T.csv,
6850.T,ok,6276.0,data\prices\6850_T.csv,
6853.T,ok,6273.0,data\prices\6853_T.csv,
6855.T,ok,5205.0,data\prices\6855_T.csv,
6856.T,ok,6276.0,data\prices\6856_T.csv,
6857.T,ok,6535.0,data\prices\6857_T.csv,
6858.T,ok,6276.0,data\prices\6858_T.csv,
6859.T,skipped_exists,,data\prices\6859_T.csv,
6861.T,ok,6276.0,data\prices\6861_T.csv,
6862.T,ok,6535.0,data\prices\6862_T.csv,
6863.T,ok,6535.0,data\prices\6863_T.csv,
6864.T,ok,6533.0,data\prices\6864_T.csv,
6866.T,ok,6043.0,data\prices\6866_T.csv,
6867.T,ok,6532.0,data\prices\6867_T.csv,
6869.T,ok,6276.0,data\prices\6869_T.csv,
6870.T,ok,6535.0,data\prices\6870_T.csv,
6871.T,skipped_exists,,data\prices\6871_T.csv,
6874.T,ok,6535.0,data\prices\6874_T.csv,
6875.T,ok,6273.0,data\prices\6875_T.csv,
6877.T,ok,4801.0,data\prices\6877_T.csv,
6882.T,ok,6470.0,data\prices\6882_T.csv,
6888.T,ok,6535.0,data\prices\6888_T.csv,
6890.T,ok,6535.0,data\prices\6890_T.csv,
6894.T,ok,6272.0,data\prices\6894_T.csv,
6897.T,ok,6272.0,data\prices\6897_T.csv,
6898.T,ok,6535.0,data\prices\6898_T.csv,
6899.T,ok,5765.0,data\prices\6899_T.csv,
6901.T,ok,6276.0,data\prices\6901_T.csv,
6902.T,ok,6535.0,data\prices\6902_T.csv,
6904.T,ok,6535.0,data\prices\6904_T.csv,
6905.T,ok,6273.0,data\prices\6905_T.csv,
6907.T,ok,6535.0,data\prices\6907_T.csv,
6908.T,ok,6535.0,data\prices\6908_T.csv,
6912.T,ok,6535.0,data\prices\6912_T.csv,
6914.T,skipped_exists,,data\prices\6914_T.csv,
6915.T,ok,6212.0,data\prices\6915_T.csv,
6918.T,ok,6535.0,data\prices\6918_T.csv,
6919.T,ok,6535.0,data\prices\6919_T.csv,
6920.T,skipped_exists,,data\prices\6920_T.csv,
6923.T,ok,6276.0,data\prices\6923_T.csv,
6925.T,ok,6276.0,data\prices\6925_T.csv,
6926.T,ok,6276.0,data\prices\6926_T.csv,
6927.T,ok,5161.0,data\prices\6927_T.csv,
6928.T,ok,6535.0,data\prices\6928_T.csv,
6929.T,skipped_exists,,data\prices\6929_T.csv,
6932.T,ok,6470.0,data\prices\6932_T.csv,
6937.T,error,,,No price data from stooq: 6937.T
6941.T,ok,6273.0,data\prices\6941_T.csv,
6942.T,ok,6535.0,data\prices\6942_T.csv,
6943.T,ok,6521.0,data\prices\6943_T.csv,
6946.T,ok,6272.0,data\prices\6946_T.csv,
6947.T,ok,6276.0,data\prices\6947_T.csv,
6951.T,ok,6276.0,data\prices\6951_T.csv,
6952.T,ok,6535.0,data\prices\6952_T.csv,
6954.T,ok,6535.0,data\prices\6954_T.csv,
6955.T,ok,6276.0,data\prices\6955_T.csv,
6957.T,ok,6492.0,data\prices\6957_T.csv,
6958.T,ok,6276.0,data\prices\6958_T.csv,
6960.T,ok,6535.0,data\prices\6960_T.csv,
6961.T,ok,6276.0,data\prices\6961_T.csv,
6962.T,ok,6470.0,data\prices\6962_T.csv,
6963.T,ok,6273.0,data\prices\6963_T.csv,
6964.T,ok,6273.0,data\prices\6964_T.csv,
6965.T,ok,6276.0,data\prices\6965_T.csv,
6966.T,ok,6276.0,data\prices\6966_T.csv,
6969.T,ok,6470.0,data\prices\6969_T.csv,
6971.T,ok,6535.0,data\prices\6971_T.csv,
6976.T,ok,6535.0,data\prices\6976_T.csv,
6977.T,ok,6276.0,data\prices\6977_T.csv,
6981.T,ok,6273.0,data\prices\6981_T.csv,
6982.T,ok,6273.0,data\prices\6982_T.csv,
6986.T,ok,6276.0,data\prices\6986_T.csv,
6988.T,ok,6276.0,data\prices\6988_T.csv,
6989.T,ok,6276.0,data\prices\6989_T.csv,
6993.T,ok,6273.0,data\prices\6993_T.csv,
6994.T,ok,6273.0,data\prices\6994_T.csv,
6995.T,ok,6276.0,data\prices\6995_T.csv,
6996.T,ok,6276.0,data\prices\6996_T.csv,
6997.T,ok,6276.0,data\prices\6997_T.csv,
6998.T,ok,6273.0,data\prices\6998_T.csv,
6999.T,ok,6276.0,data\prices\6999_T.csv,
7003.T,skipped_exists,,data\prices\7003_T.csv,
7004.T,ok,6535.0,data\prices\7004_T.csv,
7011.T,skipped_exists,,data\prices\7011_T.csv,
7012.T,skipped_exists,,data\prices\7012_T.csv,
7013.T,ok,6535.0,data\prices\7013_T.csv,
7014.T,ok,6470.0,data\prices\7014_T.csv,
7018.T,ok,6270.0,data\prices\7018_T.csv,
7021.T,ok,6273.0,data\prices\7021_T.csv,
7022.T,ok,6470.0,data\prices\7022_T.csv,
7030.T,ok,1882.0,data\prices\7030_T.csv,
7031.T,ok,1276.0,data\prices\7031_T.csv,
7033.T,ok,1866.0,data\prices\7033_T.csv,
7034.T,ok,1862.0,data\prices\7034_T.csv,
7035.T,ok,1833.0,data\prices\7035_T.csv,
7036.T,ok,1822.0,data\prices\7036_T.csv,
7037.T,ok,1757.0,data\prices\7037_T.csv,
7038.T,ok,1817.0,data\prices\7038_T.csv,
7039.T,ok,1813.0,data\prices\7039_T.csv,
7040.T,ok,1816.0,data\prices\7040_T.csv,
7041.T,ok,1809.0,data\prices\7041_T.csv,
7042.T,ok,1789.0,data\prices\7042_T.csv,
7043.T,ok,1765.0,data\prices\7043_T.csv,
7044.T,ok,1765.0,data\prices\7044_T.csv,
7046.T,ok,1760.0,data\prices\7046_T.csv,
7047.T,ok,1755.0,data\prices\7047_T.csv,
7048.T,ok,1755.0,data\prices\7048_T.csv,
7049.T,ok,1716.0,data\prices\7049_T.csv,
7050.T,ok,1713.0,data\prices\7050_T.csv,
7056.T,ok,1710.0,data\prices\7056_T.csv,
7057.T,ok,1703.0,data\prices\7057_T.csv,
7058.T,ok,1701.0,data\prices\7058_T.csv,
7059.T,skipped_exists,,data\prices\7059_T.csv,
7060.T,ok,1699.0,data\prices\7060_T.csv,
7061.T,ok,1695.0,data\prices\7061_T.csv,
7062.T,ok,1694.0,data\prices\7062_T.csv,
7063.T,ok,1692.0,data\prices\7063_T.csv,
7064.T,ok,1674.0,data\prices\7064_T.csv,
7065.T,ok,1646.0,data\prices\7065_T.csv,
7066.T,ok,1640.0,data\prices\7066_T.csv,
7067.T,ok,1638.0,data\prices\7067_T.csv,
7068.T,ok,1628.0,data\prices\7068_T.csv,
7069.T,ok,1578.0,data\prices\7069_T.csv,
7071.T,ok,1565.0,data\prices\7071_T.csv,
7072.T,ok,1555.0,data\prices\7072_T.csv,
7073.T,ok,1553.0,data\prices\7073_T.csv,
7074.T,ok,1537.0,data\prices\7074_T.csv,
7075.T,ok,1183.0,data\prices\7075_T.csv,
7077.T,ok,1523.0,data\prices\7077_T.csv,
7078.T,ok,1516.0,data\prices\7078_T.csv,
7079.T,ok,1512.0,data\prices\7079_T.csv,
7080.T,ok,1511.0,data\prices\7080_T.csv,
7081.T,ok,1486.0,data\prices\7081_T.csv,
7082.T,ok,1485.0,data\prices\7082_T.csv,
7083.T,ok,1476.0,data\prices\7083_T.csv,
7084.T,ok,1470.0,data\prices\7084_T.csv,
7085.T,ok,1472.0,data\prices\7085_T.csv,
7087.T,ok,1468.0,data\prices\7087_T.csv,
7088.T,skipped_exists,,data\prices\7088_T.csv,
7089.T,ok,1463.0,data\prices\7089_T.csv,
7090.T,ok,1463.0,data\prices\7090_T.csv,
7091.T,ok,1461.0,data\prices\7091_T.csv,
7092.T,ok,1278.0,data\prices\7092_T.csv,
7093.T,ok,1455.0,data\prices\7093_T.csv,
7094.T,skipped_exists,,data\prices\7094_T.csv,
7095.T,skipped_exists,,data\prices\7095_T.csv,
7096.T,ok,1150.0,data\prices\7096_T.csv,
7097.T,ok,1311.0,data\prices\7097_T.csv,
7098.T,ok,1431.0,data\prices\7098_T.csv,
7102.T,ok,6276.0,data\prices\7102_T.csv,
7105.T,ok,6276.0,data\prices\7105_T.csv,
7110.T,ok,878.0,data\prices\7110_T.csv,
7111.T,ok,840.0,data\prices\7111_T.csv,
7112.T,ok,836.0,data\prices\7112_T.csv,
7114.T,ok,789.0,data\prices\7114_T.csv,
7115.T,ok,783.0,data\prices\7115_T.csv,
7116.T,ok,783.0,data\prices\7116_T.csv,
7119.T,ok,725.0,data\prices\7119_T.csv,
7120.T,ok,726.0,data\prices\7120_T.csv,
7122.T,ok,6276.0,data\prices\7122_T.csv,
7126.T,ok,1111.0,data\prices\7126_T.csv,
7127.T,ok,1085.0,data\prices\7127_T.csv,
7128.T,ok,1085.0,data\prices\7128_T.csv,
7129.T,ok,1085.0,data\prices\7129_T.csv,
7130.T,ok,1085.0,data\prices\7130_T.csv,
7131.T,ok,1043.0,data\prices\7131_T.csv,
7132.T,ok,1032.0,data\prices\7132_T.csv,
7133.T,ok,1031.0,data\prices\7133_T.csv,
7134.T,ok,1028.0,data\prices\7134_T.csv,
7135.T,ok,1022.0,data\prices\7135_T.csv,
7136.T,ok,991.0,data\prices\7136_T.csv,
7137.T,ok,986.0,data\prices\7137_T.csv,
7138.T,ok,970.0,data\prices\7138_T.csv,
7139.T,ok,950.0,data\prices\7139_T.csv,
7140.T,ok,944.0,data\prices\7140_T.csv,
7148.T,ok,3811.0,data\prices\7148_T.csv,
7150.T,ok,3687.0,data\prices\7150_T.csv,
7157.T,ok,3440.0,data\prices\7157_T.csv,
7161.T,ok,3304.0,data\prices\7161_T.csv,
7162.T,ok,4849.0,data\prices\7162_T.csv,
7164.T,ok,3249.0,data\prices\7164_T.csv,
7167.T,skipped_exists,,data\prices\7167_T.csv,
7170.T,ok,2867.0,data\prices\7170_T.csv,
7172.T,ok,2825.0,data\prices\7172_T.csv,
7173.T,ok,2814.0,data\prices\7173_T.csv,
7175.T,ok,2762.0,data\prices\7175_T.csv,
7176.T,ok,2737.0,data\prices\7176_T.csv,
7177.T,ok,4290.0,data\prices\7177_T.csv,
7180.T,ok,2569.0,data\prices\7180_T.csv,
7181.T,ok,2548.0,data\prices\7181_T.csv,
7182.T,ok,2548.0,data\prices\7182_T.csv,
7183.T,ok,2536.0,data\prices\7183_T.csv,
7184.T,ok,2460.0,data\prices\7184_T.csv,
7185.T,ok,2457.0,data\prices\7185_T.csv,
7186.T,ok,2448.0,data\prices\7186_T.csv,
7187.T,ok,2394.0,data\prices\7187_T.csv,
7189.T,ok,6276.0,data\prices\7189_T.csv,
7191.T,ok,2280.0,data\prices\7191_T.csv,
7192.T,ok,2272.0,data\prices\7192_T.csv,
7196.T,ok,2055.0,data\prices\7196_T.csv,
7198.T,ok,2023.0,data\prices\7198_T.csv,
7199.T,skipped_exists,,data\prices\7199_T.csv,
7201.T,ok,6535.0,data\prices\7201_T.csv,
7202.T,ok,6535.0,data\prices\7202_T.csv,
7203.T,skipped_exists,,data\prices\7203_T.csv,
7205.T,ok,6535.0,data\prices\7205_T.csv,
7208.T,ok,4978.0,data\prices\7208_T.csv,
7211.T,ok,6535.0,data\prices\7211_T.csv,
7212.T,skipped_exists,,data\prices\7212_T.csv,
7213.T,ok,4468.0,data\prices\7213_T.csv,
7214.T,ok,5242.0,data\prices\7214_T.csv,
7215.T,ok,3192.0,data\prices\7215_T.csv,
7217.T,ok,5935.0,data\prices\7217_T.csv,
7218.T,ok,6295.0,data\prices\7218_T.csv,
7219.T,ok,6535.0,data\prices\7219_T.csv,
7220.T,ok,5434.0,data\prices\7220_T.csv,
7222.T,ok,6276.0,data\prices\7222_T.csv,
7224.T,ok,6273.0,data\prices\7224_T.csv,
7226.T,ok,6276.0,data\prices\7226_T.csv,
7228.T,ok,6535.0,data\prices\7228_T.csv,
7229.T,ok,6535.0,data\prices\7229_T.csv,
7231.T,ok,6276.0,data\prices\7231_T.csv,
7235.T,ok,6273.0,data\prices\7235_T.csv,
7236.T,ok,6276.0,data\prices\7236_T.csv,
7238.T,ok,6276.0,data\prices\7238_T.csv,
7239.T,ok,6276.0,data\prices\7239_T.csv,
7240.T,ok,6276.0,data\prices\7240_T.csv,
7241.T,ok,6276.0,data\prices\7241_T.csv,
7242.T,ok,6276.0,data\prices\7242_T.csv,
7244.T,ok,6276.0,data\prices\7244_T.csv,
7245.T,ok,5436.0,data\prices\7245_T.csv,
7246.T,ok,6276.0,data\prices\7246_T.csv,
7247.T,ok,6273.0,data\prices\7247_T.csv,
7250.T,ok,6276.0,data\prices\7250_T.csv,
7254.T,ok,6276.0,data\prices\7254_T.csv,
7255.T,ok,6535.0,data\prices\7255_T.csv,
7256.T,ok,6273.0,data\prices\7256_T.csv,
