trend_r2_min,annual_return_min,quarter_return_min,positive_month_ratio_min,persistence_20d_min,sector_per_score_min,ocr_per_max,selected_count,mean_realized_return_pct,median_realized_return_pct,win_rate_pct,objective_score
0.65,15.0,18.0,50.0,65.0,0.3,20.0,58,-7.436109549022057,-9.441052311281695,18.96551724137931,-8.331381750953941
0.65,15.0,18.0,55.0,65.0,0.3,20.0,58,-7.436109549022057,-9.441052311281695,18.96551724137931,-8.331381750953941
0.7,15.0,5.0,55.0,50.0,0.35,18.0,122,-7.513263087481752,-8.748496436892346,18.852459016393443,-8.337916440139637
0.7,15.0,10.0,60.0,55.0,0.4,22.0,83,-7.652306888289142,-8.14921090387375,16.867469879518072,-8.339589735603795
0.55,15.0,5.0,45.0,50.0,0.3,20.0,201,-7.410324407870969,-9.402695143153906,19.900497512437813,-8.345915964403696
0.55,15.0,5.0,50.0,50.0,0.3,20.0,201,-7.410324407870969,-9.402695143153906,19.900497512437813,-8.345915964403696
0.7,15.0,5.0,55.0,60.0,0.4,20.0,107,-7.565009533396686,-7.964601769911505,19.626168224299064,-8.346582604275852
0.7,15.0,10.0,55.0,55.0,0.4,20.0,92,-7.626118518726388,-7.849981001483358,18.478260869565215,-8.35138850255909
0.6,15.0,5.0,45.0,50.0,0.3,20.0,179,-7.407202896894483,-9.402695143153906,20.11173184357542,-8.352725313524484
0.6,15.0,5.0,50.0,50.0,0.3,20.0,179,-7.407202896894483,-9.402695143153906,20.11173184357542,-8.352725313524484
0.7,15.0,10.0,55.0,65.0,0.3,22.0,98,-7.698603763542383,-7.567324688689619,17.346938775510203,-8.354953353887911
0.7,15.0,5.0,45.0,55.0,0.4,20.0,118,-7.60492345707809,-8.056906336892627,18.64406779661017,-8.355990996957912
0.7,15.0,5.0,50.0,55.0,0.4,20.0,118,-7.60492345707809,-8.056906336892627,18.64406779661017,-8.355990996957912
0.7,15.0,5.0,55.0,50.0,0.45,20.0,116,-7.5321332038582245,-8.748496436892346,18.96551724137931,-8.361732003908362
0.65,15.0,5.0,45.0,50.0,0.4,20.0,144,-7.5048817771452105,-8.833816232770847,19.444444444444446,-8.363725021997931
0.65,15.0,5.0,50.0,50.0,0.4,20.0,144,-7.5048817771452105,-8.833816232770847,19.444444444444446,-8.363725021997931
0.7,15.0,10.0,45.0,60.0,0.3,20.0,102,-7.55013710032873,-8.748496436892346,18.627450980392158,-8.364948042980467
0.7,15.0,10.0,50.0,60.0,0.3,20.0,102,-7.55013710032873,-8.748496436892346,18.627450980392158,-8.364948042980467
0.55,15.0,5.0,45.0,55.0,0.3,20.0,191,-7.405456950445079,-9.402695143153906,20.418848167539267,-8.365417972913672
0.55,15.0,5.0,50.0,55.0,0.3,20.0,191,-7.405456950445079,-9.402695143153906,20.418848167539267,-8.365417972913672
0.7,15.0,10.0,45.0,55.0,0.4,22.0,100,-7.66187778519485,-7.8665545910800105,18.0,-8.369867698392051
0.7,15.0,10.0,50.0,55.0,0.4,22.0,100,-7.66187778519485,-7.8665545910800105,18.0,-8.369867698392051
0.6,15.0,5.0,45.0,55.0,0.3,20.0,169,-7.401517101166024,-9.402695143153906,20.710059171597635,-8.37516896510208
